pt,mean_mae_xgboost,std_mae_xgboost,z_mae_xgboost
Eosinophilia,2.748139017035212,4.150167821913688,"[-0.52336028 -0.28618017 -0.21189215  0.50171843 -0.25622887 -0.66001861
 -0.37398713  0.2666961  -0.30341248 -0.64050221 -0.60191113  0.0398079
 -0.4254751  -0.33701476 -0.45767092  4.25682643  1.56935172 -0.51276166
  0.01423626 -0.52709313  0.87955955 -0.50688209  1.40491918 -0.40814119
 -0.66209329 -0.32170211 -0.39667886 -0.52010942]"
Barotitis media,2.750760922503027,7.266729585629113,"[-0.37787469 -0.37791692 -0.37714406 -0.37832089 -0.14361338 -0.37804037
  1.49399948 -0.3743938  -0.28808948 -0.37813246 -0.3780108  -0.37786827
  0.84825894 -0.37819625 -0.17596461 -0.3781144  -0.37768474 -0.3309788
 -0.37826648 -0.37499469  0.21235052 -0.21931633 -0.19296178  0.18233497
 -0.37773427 -0.07381807 -0.37759786  4.7280895 ]"
Plagiocephaly,2.760411092586721,4.941739576477908,"[-0.55755079 -0.55669864 -0.55594374 -0.282129   -0.45469844 -0.55343879
 -0.5551237   0.12920419 -0.51897831 -0.46643301  0.45756271 -0.50714469
  3.31778742  0.21408664  0.36296296 -0.2281819  -0.52730427  3.16889946
  0.11592292 -0.51918735 -0.5510329  -0.53930216 -0.55810336  1.15193566
 -0.52297705 -0.55859095  0.56489774 -0.47044066]"
Neuromyopathy,2.7609811571204057,3.888098620293365,"[-0.4759441  -0.70723768 -0.70653753 -0.55710459 -0.22681791 -0.70212092
  0.67360516 -0.69621336 -0.69754759 -0.28989191 -0.69281013  1.41268222
 -0.57513079  4.16746694  0.36349104  0.57602661 -0.66626929  0.77529644
  0.12581545 -0.60352247  0.6852025  -0.50589481 -0.53180249  0.48050353
  0.66438543 -0.28500911 -0.70309809 -0.30152256]"
Bladder dilatation,2.76178484836132,3.8398799991956674,"[ 1.23756675 -0.60096041 -0.70924856 -0.70978198  0.84182255 -0.57103171
 -0.22138253 -0.41319788 -0.69650115  4.29254686 -0.69244124 -0.01878458
 -0.50645622  0.81379221 -0.71515163 -0.36986426  0.41117579 -0.00965937
 -0.35026083 -0.59537199  0.85940684 -0.41797345  0.35057386 -0.05191601
 -0.26540227 -0.67841199 -0.67641008  0.46332329]"
Therapeutic product effect variable,2.7622277564916824,3.807056568686042,"[-0.59052021 -0.65408672 -0.51548839 -0.61226067 -0.6274709   3.24076299
 -0.43411125 -0.16033138 -0.59950333 -0.4604244   0.2015449  -0.58152358
 -0.5601739   0.39884361  0.03065653 -0.17454297 -0.51520133 -0.29175361
  2.94371501 -0.60742828 -0.65325506  1.25462541  0.55719987 -0.71672542
 -0.37185797 -0.26472169  1.1906504  -0.42661765]"
Dihydrotestosterone increased,2.765082710515235,8.278345194932262,"[-0.3328022  -0.3222185  -0.33326118 -0.33036047 -0.3326189   0.71649204
 -0.33303335 -0.3330335  -0.33318195 -0.26979056 -0.33267695 -0.33331534
  0.16862093 -0.08476457 -0.33235631 -0.3320997  -0.31674333 -0.33311958
 -0.33341058 -0.285892   -0.33340104 -0.3018321   1.89465742 -0.33102966
 -0.17856275  4.6365398  -0.33337131 -0.33343437]"
Subchorionic haemorrhage,2.765848132621124,6.250554346956718,"[-0.4407716  -0.43768102 -0.4417007  -0.17378474 -0.29109306 -0.43696471
 -0.31122701 -0.42951908 -0.43999415 -0.39631469 -0.21419076 -0.22249489
  4.30223724 -0.16351695 -0.44223127 -0.4388036  -0.36186021  2.33963044
 -0.44243291  0.65590313 -0.4396582  -0.40721895 -0.43946733  0.48973157
 -0.34166593 -0.13633642 -0.35762761  0.41905341]"
Compulsive shopping,2.76602981716223,2.83640352623255,"[-0.29429817 -0.72323954 -0.4972767  -0.22553592 -0.17989653 -0.38164997
 -0.97500984 -0.64496806 -0.56040194 -0.74770358 -0.92651874  0.57722668
  1.51467478  4.32164362 -0.11686135  0.50254816 -0.36003879  0.75527672
  0.21610192 -0.54627185 -0.42089407 -0.29571427 -0.19087945  0.10559175
  0.81770629 -0.10742891 -0.21235702 -0.40382523]"
Abscess neck,2.767185473706926,3.4802342421526284,"[ 0.73819405 -0.79360325 -0.37362223  1.05435006 -0.38616135 -0.19040971
 -0.71708497 -0.64449789 -0.61314969  4.28263506 -0.55314447  0.13350863
 -0.00904382 -0.60077584  0.231755   -0.52486964 -0.09117603  0.53114229
 -0.69989528 -0.73719771  0.5159232  -0.07506831  0.16449568 -0.73340382
 -0.72111739  0.42234719 -0.7519683   1.14183856]"
Cardioactive drug level decreased,2.7745199997885277,4.0962799895458355,"[-0.33192078 -0.67544993 -0.06853474 -0.11676103 -0.47252707 -0.67539667
 -0.43942764  0.26915371 -0.03341405 -0.6770899  -0.52848227 -0.66486202
  0.30995461  0.16180564 -0.51019594  0.62635169  0.91818507 -0.48383752
 -0.25470085 -0.65906878  3.73574918 -0.65219031  0.75017816  2.60626752
 -0.53564908 -0.59039103 -0.6745707  -0.3331753 ]"
Administration site injury,2.7756619887910015,4.570255889542234,"[ 1.21645313  4.34025435 -0.2559383  -0.34239977 -0.40153617 -0.60569343
  0.87046798  1.1661898  -0.20988801 -0.59997015  0.77493896 -0.58177678
 -0.48618356 -0.14990463 -0.08193128 -0.02337186 -0.46719974  0.65939716
 -0.32756689 -0.6049406  -0.60612084 -0.48413276 -0.37665982 -0.59396473
 -0.52695708 -0.60672209 -0.08780586 -0.60703702]"
Thrombocytopenic purpura,2.7806255941605182,7.124523036686764,"[-1.76469689e-01  2.76193561e-02 -3.70670683e-01 -3.75194017e-01
 -5.03344834e-02 -3.76900665e-01  4.86923196e+00 -4.11968388e-02
 -2.62163581e-01 -3.26609032e-01 -3.01015740e-01 -3.35812744e-01
 -3.63623399e-01 -1.91835403e-03 -2.97579016e-01 -8.46030019e-02
 -3.16292296e-01 -2.79556992e-01 -1.87510329e-01 -2.11755249e-01
 -3.74659919e-01 -2.36503892e-01 -3.36976727e-01 -2.99248142e-01
 -2.68098183e-01 -2.87966674e-01 -2.65418171e-01  1.53122650e+00]"
Psychotic behaviour,2.7826920289933232,4.567987030694211,"[-0.5631898  -0.5268194  -0.5377421  -0.55000606 -0.12331148 -0.54287168
  0.6296119  -0.48867526 -0.52593614 -0.49153676 -0.45716076 -0.32710235
 -0.40688325  4.49457885 -0.3315568   0.76259754 -0.3975983   0.9684541
  0.31952218 -0.50252186  0.40038739 -0.55542979 -0.20241361  0.72033132
  0.81490573 -0.50792827 -0.54960831 -0.52209701]"
Cholestasis,2.784999739607618,4.424400471686956,"[-0.43683327 -0.19494276 -0.44061758  0.05154335 -0.52935631  0.56781844
 -0.3031442  -0.35510249 -0.26023417 -0.3493574  -0.30141961 -0.06992674
 -0.16077273 -0.49955328 -0.14136584 -0.35328202  4.95457031 -0.46879811
  0.08426221 -0.47235764  0.7640047  -0.04210819  0.07041077 -0.50554555
  0.1376695  -0.24943968 -0.25133281 -0.24478889]"
Disturbance in social behaviour,2.785082542021061,4.180219606655748,"[-0.4819451  -0.36588086 -0.29051114 -0.39664407 -0.62629737  4.52436008
 -0.37761054 -0.46707357 -0.46718888 -0.38879789 -0.66386965 -0.41436141
 -0.11425359  0.60062514 -0.26669592 -0.3809778  -0.05050951 -0.39999253
  0.00741775 -0.19940769 -0.11149059  0.59240215  1.51829233 -0.50684599
 -0.39195771  0.94184993 -0.19863407 -0.62400149]"
Colporrhaphy,2.785525678721393,3.2305445363143006,"[ 0.88852796  3.49702975 -0.62368725 -0.57382035  0.90836219 -0.86165155
  1.28382163  0.06100173  0.05189081 -0.43225582  0.56120949 -0.79776141
 -0.2746646  -0.62067464 -0.55112686 -0.42449708 -0.76126071 -0.61192416
 -0.72763319 -0.75171047 -0.75217951 -0.48788208 -0.48739034  0.96545051
  0.49869117 -0.10007992 -0.86011886  1.98433354]"
Acrophobia,2.786294401956892,6.359403962837271,"[-0.40624307 -0.43712516 -0.43714964 -0.43694279 -0.23112155 -0.38572618
  0.6822691  -0.19642457 -0.05386406 -0.2297179  -0.35910998  2.11005606
 -0.43780771 -0.43749332  0.48002351 -0.21712514 -0.4379486  -0.35006438
 -0.32824963 -0.41493465 -0.28826792 -0.24264376 -0.28539689  0.1157056
 -0.41579076 -0.38405428 -0.43748952  4.4626372 ]"
Electrocardiogram PR prolongation,2.786887588554556,2.6386019520541466,"[-0.45272473  1.80661222 -0.88027813 -0.84342446 -0.36391523 -0.69009376
 -0.53843585 -0.35956535  0.97388525 -0.59606279 -0.46878508  1.8721498
 -0.77655539 -0.55066273  0.71277075 -0.52068951 -0.61745413 -0.54815625
 -0.30869669  3.41749165 -0.28111702  0.84788529 -0.44802038 -0.15244536
  1.00704426 -0.69500544 -0.57199122  0.02624028]"
Cold burn,2.7889031833695235,4.887481344344317,"[-0.56687625 -0.48690159 -0.56879108 -0.40787451 -0.48709926 -0.56687001
 -0.56936267  0.09225794 -0.44414784 -0.56991599  0.20203008 -0.01435282
  3.40384379  0.13670392  0.00370818 -0.41586731 -0.20163324  3.01773624
  0.1506443  -0.5246667  -0.56896661 -0.56928111 -0.48677277  1.49979445
 -0.56863132 -0.53252092  0.53772394 -0.49391082]"
Gastrointestinal stoma output decreased,2.7897060997342913,2.243290250158299,"[-0.5327995   1.77851018 -0.85785552 -0.09779141 -0.1640344  -0.94389066
 -1.03359607  0.49067598 -0.64479975 -0.16486998  1.29583555  1.4594774
  0.63447767 -0.95630077 -0.3496176  -0.70052918 -0.65849748  2.86424333
 -1.18067627 -0.37592613 -0.92802985 -0.33609221 -0.48996809  0.41942972
  0.43347749  1.73701552 -0.78866016  0.0907922 ]"
Alloimmunisation,2.791608548450998,3.845497527535786,"[-0.14777943  0.80484131 -0.04838867 -0.56000111 -0.15330265 -0.72246777
 -0.48284909  0.51044655  0.4545852  -0.56494828 -0.41200325  1.85124664
 -0.67014465 -0.72047875  0.66506315  0.65851738  0.48111797 -0.67128131
 -0.72000273 -0.71878845  3.89825811 -0.09465437  0.82535655 -0.66492937
 -0.63107062 -0.72363574 -0.7223321  -0.7203745 ]"
Grief reaction,2.7917526866239273,3.3210355648301717,"[ 1.08695198  4.36765342 -0.84039777 -0.37107545 -0.31213424 -0.46440021
  0.90371236  0.68628786 -0.3307425  -0.60038182 -0.22804589  0.55003454
  0.43016548 -0.78265573 -0.41407892 -0.0103782  -0.63883441 -0.04821585
 -0.60302556 -0.84036905 -0.57719457 -0.2106183  -0.83953974 -0.36515819
  0.01395574  0.50553115 -0.5578601   0.49081398]"
Clitoral engorgement,2.7925192191039896,4.086953494004086,"[-0.3100022   0.10549833 -0.4250914  -0.65279966 -0.22145669 -0.50469935
 -0.34747637 -0.56717829 -0.55556744  0.24544398  4.37163704  1.4101058
 -0.17341964 -0.40351179  0.36558796 -0.53920451 -0.47591579 -0.36841095
  0.82124401 -0.08748069 -0.59603925 -0.635738   -0.18963923 -0.56304223
 -0.54000985  1.21851421 -0.66401388  0.2826659 ]"
Anorectal stenosis,2.7933406389611624,3.443619513037296,"[-0.48425123 -0.76551768 -0.18552295 -0.73470895 -0.67717624  0.02797852
 -0.80949607  0.15994449 -0.03578819 -0.73799362 -0.75215166  1.67795742
  2.06338725 -0.81000529 -0.0502922   0.51718746  0.27875127  0.23490703
 -0.80844731 -0.24622237  3.68621506 -0.5946267   0.65444852  0.37475027
 -0.52598281 -0.55778064 -0.49555905 -0.40400434]"
Coagulation factor VIII level abnormal,2.794265818178015,4.925180811297567,"[-2.76057366e-01 -5.62401374e-01 -5.30369346e-01 -1.73542521e-01
 -4.00234663e-03 -5.65766487e-01 -3.76127858e-01 -5.27232187e-01
 -5.66522947e-01 -2.63250523e-01  2.98312689e-01  4.29524658e+00
  1.61651481e-01  5.03394096e-02  1.06381726e+00 -3.68443183e-01
 -4.16226479e-01  6.27880267e-01 -5.66049517e-01 -5.48000204e-01
 -3.83766642e-01 -1.92014248e-01 -5.66497174e-01  1.97821171e+00
 -1.60596795e-01 -4.95161346e-01 -5.63733786e-01 -3.69697074e-01]"
Congenital pulmonary valve disorder,2.7965244961470606,4.256261497877265,"[-0.30843247 -0.46287597 -0.64595989 -0.51065925 -0.21845563 -0.64767866
  0.11482914 -0.52091954 -0.59547268 -0.4155649   1.92133286 -0.36110762
  3.40614993 -0.54533917 -0.64618861 -0.65306251  0.00614148  2.2914083
 -0.11681008  0.40289794 -0.53439478 -0.46906404 -0.61254198  1.36102656
 -0.4167027  -0.52407685 -0.65703775  0.35855889]"
Infected bite,2.7987214659114166,3.9651372256666817,"[-0.31957877 -0.08908246 -0.56982404 -0.57696498 -0.06272738 -0.67610611
  0.68633898 -0.61148522 -0.50673952 -0.39482399 -0.68879646 -0.49709071
  0.01322216  4.34707839 -0.50362568  0.61530641 -0.58648244  1.13879103
  0.19467748 -0.22469567  0.8229573  -0.41459055 -0.70530601  0.57115393
  0.86284115 -0.54603285 -0.6195875  -0.65882649]"
Breast prosthesis implantation,2.8034385914906594,9.246862543128422,"[-0.18403734 -0.29636834 -0.29846852 -0.28115382  0.25276077 -0.28133139
 -0.27481878 -0.30181592 -0.28090711 -0.07362416 -0.25977805  0.33057676
  0.06115411 -0.28408871  0.03061901 -0.30100057 -0.26496667 -0.15558265
 -0.30149025 -0.21532978  5.12401177 -0.30314163 -0.30255903 -0.21869849
 -0.30316478 -0.25235929 -0.28943593 -0.07500119]"
Peripheral artery aneurysm,2.804359204161515,5.846741149042433,"[-0.47858466 -0.47956499 -0.20842205 -0.47808693 -0.47894715  4.61420537
 -0.01717913 -0.47641432 -0.46627944 -0.24608019 -0.46723322 -0.19218832
 -0.47078197 -0.01560045 -0.30727699 -0.47863506 -0.46894956 -0.33296155
  0.11043897  0.08819464 -0.46927412  0.78460813  1.33621335 -0.38882638
 -0.47944164  0.96411579 -0.11311581 -0.38393233]"
Hepatocellular injury,2.805365182377753,3.95882341959332,"[-0.5385038  -0.38321426 -0.33545463 -0.09020805 -0.61152918  2.67522722
 -0.38086796 -0.32427249 -0.08953902 -0.30552809 -0.48836405 -0.53014194
 -0.57872924 -0.02485556 -0.20443296 -0.36797712  4.0485127  -0.57744117
  0.15103618 -0.36187191 -0.21504658  0.25802453  0.79991764 -0.63580581
 -0.07787995  0.1493892  -0.52269316 -0.43775054]"
Lipids abnormal,2.809190765214389,3.828190797326698,"[-0.73334254 -0.66601478 -0.44659292 -0.65672943 -0.6222029  -0.726671
  0.60756862 -0.2106264   0.04260373 -0.71893092 -0.24422291 -0.73015543
 -0.10507807  4.39610346  0.18732594  0.65442389 -0.31987129 -0.4421217
  0.21269271  0.68389181  0.32575732 -0.19099646 -0.28653539  0.66409654
  1.20831775 -0.49347389 -0.73106752 -0.65814823]"
Electrocardiogram PQ interval prolonged,2.811035585105455,6.397260382519526,"[-0.43886462 -0.43841052 -0.39311621 -0.43889972 -0.43893012 -0.43894986
 -0.43717025  1.19625822 -0.39954184 -0.43871565  1.21914592 -0.43864621
 -0.37131788  1.44092767  1.35933332 -0.4320108  -0.01887864  4.14441265
 -0.33957815 -0.43850319 -0.43913092 -0.4387587  -0.39263163 -0.43310233
 -0.43916558 -0.43871723 -0.43870509 -0.43833263]"
Post polio syndrome,2.8110661348067723,7.192793360424329,"[-0.38992234 -0.38988524  0.30761508 -0.38997093 -0.39074206 -0.38985993
 -0.39025434  0.66226205  0.34956045 -0.390228   -0.05675619 -0.39003367
 -0.38964268 -0.39063279 -0.3898895   1.03665182 -0.38984609 -0.39000669
 -0.39023588 -0.3898006   4.63611529 -0.38977775  1.2561179  -0.38970731
 -0.39068041 -0.38991653 -0.39002024 -0.39051344]"
Thunderclap headache,2.813205213908609,5.621180594069009,"[-0.42618087 -0.40892901 -0.44692912 -0.37931902 -0.23600157 -0.29412993
  1.57904434 -0.44450446 -0.35989419 -0.39584436  0.3966491   0.36705072
  0.31413956 -0.36329129 -0.26634219 -0.4785541  -0.37403125  0.01289557
 -0.26614759 -0.25420321 -0.29523782 -0.26967882 -0.32704091 -0.32781951
 -0.4195205   0.03919689 -0.40545994  4.73008348]"
Precancerous skin lesion,2.8140445381836394,4.49867561315374,"[-0.50789367 -0.57223387 -0.58922782 -0.54823271 -0.47370913 -0.51199153
 -0.0548996  -0.51332398 -0.29218519 -0.3361882  -0.47749479 -0.54222274
  0.88844743  0.40147707  1.30791256 -0.51044135 -0.33121473  0.1199598
 -0.48691342  0.10319075 -0.36270178 -0.2603811  -0.13695516 -0.48894469
  1.01011747 -0.54609375  4.49171893  0.2204252 ]"
Administration site scab,2.8147616014651553,5.338391932429997,"[-0.5269639  -0.52077767 -0.40796923 -0.52679171 -0.52653764 -0.39986485
 -0.52700468 -0.52672299  0.49838232 -0.52719995 -0.4819541  -0.52678721
  1.36814858  0.23298413  1.14313888 -0.52489354 -0.52606611 -0.52685214
 -0.5270438   4.0900538  -0.52606081  1.1110738  -0.00584984 -0.52645162
  1.28769568 -0.13196705 -0.52393893 -0.41377944]"
Anticoagulation drug level,2.8162448762137324,6.596938727387013,"[-0.42624041 -0.42628228 -0.42551608 -0.42668277 -0.193999   -0.42640467
  1.42949333 -0.42612854 -0.33722937 -0.42649597 -0.42637536  0.84030723
  0.78932096 -0.4265592  -0.22607136 -0.42647806 -0.4260521  -0.37974889
 -0.42662883 -0.24111703  0.15889583 -0.26904929 -0.24292194  0.12913877
 -0.42610121 -0.12480541 -0.42596598  4.6356976 ]"
Animal bite,2.818504027915279,7.79436486426408,"[-0.27048396 -0.26522796 -0.29975122 -0.29957638 -0.2377977  -0.23234679
 -0.27896638 -0.36128072 -0.23208798 -0.24058192  0.05023509 -0.33850465
 -0.23276179  0.04644272 -0.15314547  5.01336215 -0.20382212 -0.21004118
  1.07916266 -0.18739095 -0.28099911 -0.08810123 -0.20123855 -0.33015515
 -0.36058194 -0.24985672 -0.32821637 -0.30628641]"
Glaucomatous optic disc atrophy,2.8233498004050697,4.0205401634765465,"[-0.46743327 -0.38779747 -0.69661147 -0.67987508 -0.49541394 -0.70188346
 -0.40898197  0.32490631 -0.69101224 -0.60934569 -0.12830001 -0.69689075
  0.67748618  1.17872059  0.93246017 -0.45092042 -0.23023043  3.76839441
  0.61541792 -0.59226117 -0.44751719 -0.54145084 -0.7011409   1.80788404
 -0.46936989 -0.6547304   1.15928722 -0.41339025]"
Cryptogenic cirrhosis,2.8247369481031903,5.720632877781203,"[-0.49325543 -0.49282017 -0.44940443 -0.49328907 -0.49331821 -0.49333714
 -0.49163134  1.07404967 -0.4555636  -0.49311264  1.09598708 -0.49304608
 -0.42851021  1.30857158  1.23035977 -0.48668587 -0.09068871  3.89992754
 -0.39808694 -0.49290899 -0.49351069 -0.4931539  -0.44893996 -0.48773213
 -0.49354391 -0.49311416  1.53950344 -0.49274551]"
Death of companion,2.8247369481031903,5.720632877781203,"[-0.49325543 -0.49282017 -0.44940443 -0.49328907 -0.49331821 -0.49333714
 -0.49163134  1.07404967 -0.4555636  -0.49311264  1.09598708 -0.49304608
 -0.42851021  1.30857158  1.23035977 -0.48668587 -0.09068871  3.89992754
 -0.39808694 -0.49290899 -0.49351069 -0.4931539  -0.44893996 -0.48773213
 -0.49354391 -0.49311416  1.53950344 -0.49274551]"
Electrocardiogram QT interval,2.8255108711449024,3.586460576346176,"[-0.33230777  0.4386066  -0.49650196 -0.28625026  0.05878638 -0.61419135
 -0.59649249 -0.65437725 -0.42974562 -0.37144288 -0.19816571  1.37316469
  4.12939249 -0.35388301  0.21442043 -0.47175977 -0.22024046  1.74491083
 -0.73199284  0.60134822 -0.77827608 -0.25665679 -0.72425032 -0.72113373
 -0.17790792  0.06881269 -0.71718888  0.50332277]"
Coeliac artery aneurysm,2.825926682274601,5.720051187965651,"[-0.49351359 -0.49307828 -0.44965813 -0.49354723 -0.49357638 -0.4935953
 -0.49293953  1.0739509  -0.45581792 -0.49337077  1.09589055 -0.49330421
 -0.42876178  1.30849666  1.23027689 -0.48694336 -0.09090592  3.90011614
 -0.39833542 -0.49316711 -0.49376887 -0.49341205 -0.44919361 -0.48798972
 -0.49380209 -0.4933723   1.539452   -0.48612958]"
Lumbar vertebral fracture,2.826079442837283,5.527570574160718,"[-0.39301051 -0.34284363 -0.46304509 -0.17915733 -0.46550549 -0.39351324
  0.13533866 -0.43014286 -0.44423375 -0.45466623 -0.50001713 -0.42461134
  0.71679427 -0.11038859  1.32265648 -0.41315027 -0.22415045  0.38219931
 -0.41337026 -0.35869201 -0.43354361 -0.47225728 -0.01175999 -0.50599591
 -0.07850966 -0.07199434  4.72890876  0.29866151]"
Vulval disorder,2.826182171590913,5.017588626689206,"[-0.41929988 -0.39561715 -0.5591871  -0.54385001 -0.45384942 -0.55953136
 -0.49730811  1.16534115 -0.52025917 -0.43963602  0.11266163 -0.01620888
 -0.17453327  1.43776008  1.44019312 -0.4789075  -0.24523471  3.90015483
 -0.16957855 -0.55550006 -0.45789124 -0.52869756 -0.56162632 -0.44260997
 -0.55167416 -0.55895158  1.59858332 -0.52474209]"
Periphlebitis,2.8313856140354288,5.677296602016618,"[ 1.41048151  4.48015923 -0.30343357 -0.20504254 -0.49747955 -0.49830872
  0.98382803  0.95730225 -0.08428822 -0.49825666  0.67187675 -0.41716718
 -0.19901595 -0.49714631 -0.41825923 -0.00461203 -0.49848687 -0.22383964
 -0.4294891  -0.37120906 -0.25854842 -0.41580623 -0.48325672 -0.43027003
 -0.3266949  -0.44624513 -0.49871581 -0.49807592]"
Prosthesis user,2.831531906503902,5.677223694071541,"[ 1.41047386  4.480191   -0.30346323 -0.20507094 -0.49751171 -0.49834089
  0.9838149   0.95728878 -0.08431507 -0.49828883  0.67185961 -0.4171983
 -0.19904427 -0.49717846 -0.41829037 -0.00463785 -0.49851904 -0.22386829
 -0.42952039 -0.3712396  -0.25857751 -0.41583734 -0.4832887  -0.43030133
 -0.32672486 -0.44627663 -0.49802647 -0.49810808]"
Apicectomy,2.831531906503902,5.677223694071541,"[ 1.41047386  4.480191   -0.30346323 -0.20507094 -0.49751171 -0.49834089
  0.9838149   0.95728878 -0.08431507 -0.49828883  0.67185961 -0.4171983
 -0.19904427 -0.49717846 -0.41829037 -0.00463785 -0.49851904 -0.22386829
 -0.42952039 -0.3712396  -0.25857751 -0.41583734 -0.4832887  -0.43030133
 -0.32672486 -0.44627663 -0.49802647 -0.49810808]"
Diabetes complicating pregnancy,2.831531906503902,5.677223694071541,"[ 1.41047386  4.480191   -0.30346323 -0.20507094 -0.49751171 -0.49834089
  0.9838149   0.95728878 -0.08431507 -0.49828883  0.67185961 -0.4171983
 -0.19904427 -0.49717846 -0.41829037 -0.00463785 -0.49851904 -0.22386829
 -0.42952039 -0.3712396  -0.25857751 -0.41583734 -0.4832887  -0.43030133
 -0.32672486 -0.44627663 -0.49802647 -0.49810808]"
Pneumonia serratia,2.8330484382882473,4.477327409458922,"[-0.51323241 -0.62905328 -0.62208716 -0.42162393 -0.52246831 -0.6325651
 -0.58644495  0.94531808 -0.59297092 -0.63101906  0.83284887 -0.63164624
  0.65539939  1.22449887  1.10531757 -0.62475049 -0.58993819  3.63043203
  0.08429973 -0.62409775 -0.56301226 -0.62989102 -0.63231452  1.36458984
 -0.53603518 -0.5938368   1.28151769 -0.54723447]"
Epidermal necrosis,2.833912402929158,5.251966471389439,"[-0.53857354 -0.53873151 -0.53852078 -0.53868289 -0.53866703 -0.53851355
  0.65187414 -0.53804321 -0.53879902 -0.53306496 -0.53872701 -0.40664482
 -0.47631605  4.38417973 -0.42498596  0.65547523 -0.53863535  0.88029631
  0.284285   -0.21044442  0.89891223 -0.33021509 -0.36915004  0.90363669
  0.86209921 -0.36846587 -0.47646103 -0.53911641]"
Unevaluable therapy,2.8371489993981958,5.14626519644895,"[-0.24275141 -0.52450734  0.10224714 -0.54743322  1.80400105 -0.54560465
 -0.55053122  0.43566497  0.25225149 -0.49651092 -0.43149167 -0.5188277
 -0.53610924 -0.31767738 -0.55022993  0.88423887  0.88211638 -0.49064172
 -0.54818452 -0.54722348  4.13253139 -0.55055494  0.98127116 -0.51336281
 -0.55056141  0.02765683 -0.54921375 -0.49056196]"
Administration site cellulitis,2.841298618397729,2.791615652331002,"[ 0.4370493   3.58054515 -1.00734649 -0.42882134 -0.01580562 -0.81270246
  0.54855488  0.09016775 -0.24217287 -0.66450854  0.3967827  -0.84264116
  0.29446035 -0.79987387  0.30136165  0.23723411 -0.9848561  -0.59998743
 -0.61218279 -0.13549294 -0.70896474  0.03173879 -0.41495038 -0.26918176
 -0.15877218  1.14752145 -0.83168721  2.46453174]"
Suspected suicide attempt,2.8452134924557533,2.9974103709016227,"[ 1.81716157e-01 -2.48594577e-01 -9.48196511e-01 -6.82701081e-01
  1.22751241e+00 -8.77220536e-01 -3.74654509e-01  6.62509095e-01
 -5.34486513e-01 -2.76806189e-01 -2.01188586e-03 -2.86456583e-01
  7.70989411e-01  9.72049695e-01  9.79958031e-01 -8.73340485e-01
 -4.43393694e-01  3.69191900e+00 -2.45745066e-01 -6.44047501e-01
 -8.91794029e-01 -8.49920474e-01 -5.31948383e-01  1.09678434e+00
 -6.67308524e-01 -6.67593832e-01  1.14628078e+00 -6.83498549e-01]"
Cranial nerve infection,2.8480392028637462,3.6048812206589465,"[-0.42028081  1.99845691 -0.72754571  0.11615982 -0.58241316  0.68437565
 -0.52837895 -0.42513409 -0.58177857 -0.51783518 -0.25290386 -0.78468391
  3.7009849  -0.73871056 -0.75008409 -0.4325604  -0.7689693   1.02988631
 -0.66195197  0.78769069 -0.75267501  0.22485939 -0.47563972  0.36001107
 -0.36449018  1.11647057 -0.69446423  0.44160437]"
Spinocerebellar ataxia,2.8496177242253387,9.406510090618479,"[-0.30184809 -0.30184809 -0.30184809 -0.30184809  0.03305132 -0.30184809
 -0.3026581  -0.30171712 -0.30184809  0.03656881 -0.16893106  4.80147776
 -0.30204203 -0.30184809  1.73842128 -0.28715607 -0.30184809 -0.08462432
 -0.30184809 -0.30203163 -0.27487925 -0.2840828  -0.30184809 -0.07444471
 -0.30184809 -0.30184809 -0.30292685 -0.30184809]"
"Delusional disorder, erotomanic type",2.8498898437179636,9.406427837363305,"[-0.30187966 -0.30187966 -0.30187966 -0.30187966  0.03302268 -0.30187966
 -0.30187966 -0.30174869 -0.30187966  0.0365402  -0.16896147  4.80149082
 -0.3020736  -0.30187966  1.73840755 -0.28718751 -0.30187966 -0.08465399
 -0.30187966 -0.3020632  -0.27491058 -0.28411422 -0.30187966 -0.07447429
 -0.30187966 -0.30187966 -0.30295843 -0.30187966]"
Hyperlactacidaemia,2.8503931415132593,5.563893967185089,"[-0.29934597  0.18211096 -0.41462152 -0.20571167 -0.43036512 -0.37908271
 -0.16851177 -0.30316721 -0.20501652 -0.29288577 -0.24364882 -0.50524058
 -0.42697602  0.32807843 -0.24748155 -0.27990377  4.88425226  0.39517717
 -0.03981608 -0.38591206  1.11499716 -0.22717824 -0.36091064 -0.39766221
  0.1941025  -0.38220387 -0.49867105 -0.40440535]"
Libido decreased,2.855338288569521,4.370157994670988,"[-3.86104182e-01 -6.42354729e-01 -4.75719295e-01 -4.34019538e-01
 -4.05032974e-01  7.07411516e-01 -2.05549037e-01 -3.55891912e-01
 -4.55035839e-01 -5.73778574e-01 -6.14813197e-01  1.52986847e-03
 -5.13207732e-01  1.21691232e+00 -3.59442256e-01 -9.98706852e-02
 -2.67265083e-01  4.76241207e-03 -6.51497215e-01  9.28014140e-01
 -9.34550854e-02  4.55295335e+00 -3.99547722e-01  1.95259011e-01
 -2.54817873e-01  6.66744391e-01 -5.51732164e-01 -5.34451922e-01]"
