pt,mean_mae_xgboost,std_mae_xgboost,z_mae_xgboost
Spontaneous haemorrhage,1.307553023305934,5.036946283252525,"[-0.19332337  0.06749747 -0.22226218 -0.25098468 -0.22930411 -0.20609113
 -0.25325954 -0.24737366 -0.22489527 -0.23301737 -0.17648319 -0.22543765
 -0.19143413 -0.23588603 -0.24761541 -0.25130682 -0.20187995  0.1253702
 -0.24827179  5.17464899 -0.10640984 -0.25674798 -0.23186183 -0.16529003
 -0.21593405 -0.23847969 -0.24493765 -0.06902932]"
Autoimmune uveitis,1.3080562491513668,2.4186880748060875,"[-0.51206869 -0.39083533 -0.50313326 -0.28354013  1.46395076 -0.4047507
 -0.36430622 -0.50205757 -0.46997589 -0.35625738 -0.17778411  1.57095054
  0.11735107  0.12239552 -0.50209977 -0.37895412 -0.3864169   4.36469663
 -0.44804799 -0.45440526 -0.4632943  -0.51170662 -0.22745531 -0.28250898
  0.51086851 -0.52368056 -0.52191531  0.51498137]"
Dolichocolon acquired,1.3082306827576513,2.46802361445258,"[-0.53007219 -0.43723756 -0.17237208 -0.50621106 -0.47169754 -0.29024426
 -0.49436933 -0.40679475 -0.36937659 -0.41161239 -0.00491528  0.01175324
  0.69634047 -0.50164235 -0.49114874  1.25126059 -0.52125898  1.85529717
 -0.42041615 -0.52447938 -0.48724344  0.59298218 -0.50537766 -0.15386349
 -0.4449837   4.26525845 -0.50088564 -0.02668955]"
Groin infection,1.308500563633803,1.9558908645683666,"[-0.5406807  -0.58454362 -0.33736778 -0.66606817 -0.41581891 -0.60806829
 -0.56871459 -0.61526878 -0.52933794  2.45889252 -0.18834879  0.63535378
 -0.42505778 -0.60071302 -0.46447439 -0.47845723  1.6791837   1.32945139
 -0.63172798  2.84092695 -0.64531309 -0.66896525 -0.24891922 -0.60141943
 -0.42286993  0.19898615 -0.60029335  1.69963374]"
Non-high-density lipoprotein cholesterol increased,1.3085318003280204,3.9141872289916697,"[-0.28813482 -0.23711598 -0.31889875  0.26662814  0.91866945 -0.21211157
 -0.32619314 -0.28366561 -0.27314199  5.03191904  0.06924772 -0.2799281
 -0.16250998 -0.29365919 -0.31561238 -0.32432858 -0.23589616 -0.25328175
 -0.29456532 -0.27326448 -0.33156183 -0.0557635  -0.10791191 -0.22704256
 -0.31622114 -0.24241695 -0.31523667 -0.31800201]"
Fibroma,1.3086156692209734,4.254207289222897,"[-0.29717991  0.27697745 -0.22573018 -0.30430392 -0.2068369  -0.27124504
 -0.27118229 -0.30396335 -0.28631031 -0.27736004 -0.23689116 -0.27747433
  0.32612581 -0.30002688 -0.30425521 -0.28073046  5.10051038 -0.30226456
 -0.29089217 -0.29983013  0.29473262 -0.28588281 -0.25883088 -0.28880762
  0.07695619 -0.26721347 -0.26669739  0.02860658]"
Root canal infection,1.3088723674895912,3.0603615464126457,"[-0.42384226  0.18909904 -0.41273401 -0.42768554 -0.35352327 -0.38501224
 -0.40283877 -0.33768976 -0.41977876 -0.33964122 -0.34609779 -0.09818936
 -0.24250791  4.80615231 -0.42301176 -0.32853898 -0.38402926 -0.1089751
 -0.38862083  1.080142   -0.10670726 -0.36344081 -0.33168039  0.05143168
 -0.39925747  0.88284438 -0.40759346  0.4217268 ]"
Benign neoplasm,1.3096138457130935,2.2132302657508225,"[-0.18802335  2.87068229 -0.5105799  -0.54414272  0.70109752 -0.55253737
 -0.46973274 -0.54354641 -0.58298271 -0.47072311 -0.33419895 -0.14920997
 -0.03036319  0.07933325 -0.16136278 -0.22868831 -0.44643279  1.48593644
  3.56482667 -0.53223763 -0.52687121 -0.59170529 -0.45370439 -0.0471074
 -0.5425851  -0.45320882 -0.54550611  0.20357407]"
Neoplasm of appendix,1.3097873113572704,3.560689756985737,"[-0.36784651 -0.27668572 -0.3624682  -0.27424666  0.24693096 -0.3261635
 -0.19346874 -0.22933877 -0.30103919 -0.05177416 -0.31903644 -0.23552042
 -0.34255978 -0.08541992 -0.27244474 -0.34846519 -0.34310638 -0.3461377
 -0.35650829  0.41709898 -0.32126576 -0.30579979 -0.25549968  1.3723717
 -0.32293707 -0.32742782  4.87234418 -0.34358539]"
Right ventricular dilatation,1.3098702715255797,2.442404831180767,"[-0.38933934 -0.46955791 -0.41050291 -0.212307   -0.15216397 -0.50014514
 -0.37674681 -0.34035292 -0.42968079 -0.50957941 -0.03692729  3.16978993
 -0.46353532 -0.52375648 -0.43466286 -0.34778136 -0.50581699 -0.15024215
  0.90389922  0.11460306 -0.45333434 -0.35585911 -0.43254886  0.41413978
 -0.38028303 -0.46693168  3.66377194  0.07585173]"
Acute graft versus host disease in skin,1.3100374089393465,2.7648340699045413,"[-0.37382405  0.68138126 -0.37611897 -0.42253129 -0.15936314  0.04780574
 -0.37918397 -0.46755617 -0.43511157 -0.45802388  0.73839956  0.68389372
  1.62021186 -0.43820811 -0.42931621 -0.46045735  4.52237908 -0.25669061
 -0.44071631 -0.45907836 -0.20878129 -0.43689625 -0.3840626  -0.46705354
 -0.46831633  0.023653   -0.41364823 -0.38278599]"
Myocardial infarction,1.3100589693636076,3.00574667165567,"[-0.32278264 -0.40485302 -0.42825241 -0.42947742 -0.09644098 -0.23178863
 -0.1475316  -0.41916327 -0.22651722 -0.22526683  0.37835736 -0.25428078
 -0.26209657 -0.22824342  4.83623693 -0.38410084 -0.25278705 -0.28975983
 -0.16666221 -0.23761011 -0.07665584 -0.376242   -0.3197079  -0.20370267
  1.53745957 -0.11871907 -0.43471108 -0.21470049]"
Prostatomegaly,1.3103942004419888,2.799891420276622,"[-0.45583768  0.06269623 -0.4247109  -0.43743046 -0.38874776  2.94839424
 -0.46030662 -0.43444242 -0.38737206  0.81675481 -0.10589981 -0.08404216
 -0.1391967   3.93582373 -0.44054818 -0.24642558 -0.3428122  -0.03590588
 -0.44113257 -0.43461449 -0.2231672  -0.36187235 -0.4577003   0.14192684
 -0.2912701  -0.4409958  -0.43591889 -0.43524573]"
Hyperprolactinaemia,1.3104866055361089,2.828527324113272,"[-4.22382404e-01 -6.78778882e-02 -3.52462553e-01 -4.39914787e-01
 -3.42098697e-01  1.60775376e+00 -4.28404906e-01 -4.61210614e-01
 -2.23966148e-01 -4.28359545e-01 -3.32267553e-01 -2.13514347e-01
 -6.42077387e-02  2.55701879e-03 -9.50298290e-02 -4.13557598e-01
  4.79379790e+00 -1.91343174e-01 -4.09284465e-01 -1.30763476e-02
  1.86886504e-01 -4.40357711e-01 -3.16781220e-01  2.99301193e-02
 -5.89963086e-02 -3.49078765e-01 -4.04951079e-01 -1.51801631e-01]"
Hypervitaminosis,1.310779773309709,1.8272303928305875,"[-0.57717518 -0.43476574 -0.61001053  0.21544374 -0.07679442  3.90959819
 -0.66258632 -0.48584281 -0.67913817 -0.63083341  0.21401785 -0.25705476
  1.52687847 -0.68961661  0.81365291 -0.69330909 -0.64318941  0.14076798
 -0.61335942 -0.32619944  1.34164955 -0.66767996 -0.49882089  1.05687361
 -0.4167736  -0.57277157 -0.58071289  0.89775192]"
Alcoholic seizure,1.3108887961485565,1.844475099883243,"[-0.5744985  -0.44350431 -0.64794234 -0.67075024 -0.33032585 -0.63562459
 -0.6990549  -0.17761605  2.71197303  2.08325571  0.48990346  1.38520037
  2.71892153  0.64959035 -0.54828674 -0.64753698 -0.43715188 -0.27428258
 -0.65782808 -0.29826174  0.52779514 -0.62193498 -0.67399413 -0.40154963
 -0.66519498 -0.56054875 -0.5971394  -0.00361292]"
Extrarenal pelvis,1.3108994762115667,3.4002554786340946,"[-0.31880883  0.80293336 -0.26820353 -0.35780404  1.04547198 -0.30627592
 -0.28238462 -0.35526762 -0.34636883 -0.33626093 -0.36075983 -0.08858835
 -0.23909799 -0.38531516 -0.3401144  -0.34188938 -0.3754868   0.44241604
 -0.3855297   4.85689255 -0.13475669 -0.27966154 -0.34349632  0.16199596
 -0.3492031  -0.35560201 -0.37660316 -0.38223113]"
Duodenal ulcer repair,1.3111461425845385,2.4989142691926953,"[-0.50779473 -0.49187096 -0.51607433 -0.46402205 -0.0819607  -0.26547009
 -0.43411742 -0.51474142 -0.5053644  -0.28498769 -0.07236147 -0.23769285
  4.14291922 -0.50768243 -0.46775108 -0.37488517 -0.41588155 -0.19155167
  0.06406815  1.14131335 -0.18596972 -0.45625497  0.71178092  2.34266803
 -0.44921803 -0.20003504 -0.46336607 -0.31369582]"
Spermatozoa abnormal,1.3115473762899643,2.8156513188176033,"[-0.42979839 -0.16373907 -0.40283128 -0.41069546  0.71679038 -0.46064054
 -0.29081087 -0.30496443 -0.43265748 -0.34514211 -0.37875996 -0.30929032
  3.87424107  2.8681801  -0.45553201 -0.43944421 -0.38304919  0.65724762
 -0.46160654 -0.35407668 -0.42850044 -0.46362437 -0.36343452 -0.16162854
 -0.37583576  0.59560946 -0.46164768 -0.43435878]"
Limb immobilisation,1.3117379579680681,2.596167820172602,"[-0.47281912  4.01985081  2.80688104 -0.40526168  0.14622482  0.43094883
 -0.48243167 -0.46945851 -0.48693662 -0.43321946 -0.16051386  0.24825918
 -0.42803469 -0.46197738 -0.4695609  -0.42706568 -0.00596639 -0.40503274
 -0.43340875 -0.45495124  0.14782252 -0.46406467 -0.496416   -0.50160192
 -0.42491776  0.174675   -0.26131164  0.17028848]"
Stab wound,1.3117493502364537,2.6833097054297177,"[-0.41193133  0.09228155 -0.48386806 -0.35101402 -0.14186148 -0.48674655
 -0.47815535 -0.19341388 -0.47254987 -0.28940604  0.20074228 -0.32316272
 -0.30538002 -0.45077962 -0.45260825 -0.45439658 -0.37988748 -0.31825821
  0.67660656  4.61854938 -0.4322497  -0.18357863 -0.04376271  0.78573653
 -0.48161806  1.53770109 -0.45637923 -0.32060961]"
Cardiac arrest,1.3123482249961331,1.9803954567227837,"[ 0.35358344  1.00613922 -0.61909249 -0.6553596  -0.12769103 -0.05793489
  0.36510849 -0.63518806 -0.48129572  0.67714622 -0.19420437 -0.52535077
 -0.29551302 -0.37494534  2.11611253 -0.44654797 -0.40065729 -0.19025452
 -0.55376878  0.08907933 -0.29961392 -0.64955246  4.16043668 -0.43594794
 -0.63647351 -0.64037891 -0.05392176 -0.49391358]"
Blood immunoglobulin G normal,1.3124569949135159,1.971955007696986,"[-0.54806436 -0.62135725  0.20931784 -0.66099975  0.30456732 -0.59554168
 -0.24787954 -0.61396161 -0.65174898 -0.08325298  2.2316367  -0.15464362
  1.04961451 -0.61402784  0.14804988  2.92447569 -0.58178597 -0.48769601
 -0.59132383 -0.6047459  -0.44878248 -0.63859838 -0.5447489   0.62285523
 -0.5465197  -0.66026535 -0.25410981  2.65953679]"
Heat cramps,1.3125977615282578,2.326257606261728,"[-0.49790137 -0.20192197 -0.40371044 -0.53552135 -0.35729346 -0.54007622
 -0.47394077 -0.476869   -0.50064703 -0.25647327 -0.15416247 -0.56209806
 -0.18023343 -0.47349082  3.40128754 -0.47516571  2.45702986  0.44330624
 -0.40020574 -0.56425297 -0.52995661 -0.34536147 -0.49207753  1.88084364
 -0.49711546 -0.21213125 -0.53818466  1.48632377]"
Asthma exercise induced,1.3131818603440182,2.69250085359141,"[-3.53879487e-01 -2.29646977e-01 -4.70599104e-01 -4.46920888e-01
  9.70559507e-01 -4.73784778e-01 -4.61815351e-01 -4.61335750e-01
 -4.44526362e-01 -3.75638662e-01 -3.84510244e-01 -1.96859708e-03
 -2.86779684e-01 -4.53937634e-01 -4.24025227e-01  3.16173403e-01
  6.81115227e-01 -4.38710059e-01 -4.00317451e-01 -2.44982871e-01
 -4.10486570e-01  1.71658808e+00 -2.56443578e-01 -1.86689419e-01
 -3.35123433e-01  4.50916378e+00 -3.71126963e-01 -2.80350912e-01]"
Gitelman's syndrome,1.3132847010326667,3.707364950845777,"[-0.32996802 -0.34484686 -0.32565576 -0.34461227  0.06263783 -0.3054593
 -0.23445162 -0.31341145 -0.30830927 -0.25584461 -0.21641731 -0.29773066
 -0.15025923 -0.1525002  -0.32970408 -0.19215554 -0.27515772  1.70707803
 -0.24159339 -0.29238163  4.79629229 -0.3486568  -0.3355718  -0.33635079
 -0.35247979 -0.2010683  -0.32010946  0.2386877 ]"
Jugular vein distension,1.3138442720498393,3.2272695044242807,"[-0.01523681 -0.27920445 -0.32340447 -0.32393989 -0.19058738  4.27993486
 -0.3656175  -0.39607381 -0.39367539 -0.33719407  0.60187137 -0.36060513
 -0.27382679 -0.38834055 -0.33171185 -0.3927323  -0.36961634 -0.17065998
 -0.39799786 -0.35375495  2.57200483 -0.32392382 -0.36341642  0.23826119
 -0.35728727 -0.2538084  -0.37351821 -0.35593859]"
Central pain syndrome,1.313978499710737,2.1470413348461577,"[-0.46828072  1.16212969 -0.50090504 -0.58677247  0.08339834 -0.45345994
 -0.49546729 -0.60492484 -0.55296174  2.70234609 -0.44650321 -0.32219237
  0.80751082  0.2337987  -0.35590073 -0.5440123  -0.50652054  0.28150139
 -0.51731469  3.69794627 -0.59235986 -0.45352004 -0.59628692 -0.00484334
 -0.1506262   0.32417094 -0.53760984 -0.60234016]"
Accidental death,1.314421852520431,1.6779362165557563,"[-0.63658801  0.09334973 -0.77301331  1.73307358  0.44728784 -0.61126321
  3.26868986 -0.72071862 -0.73342104  0.04677292 -0.6234439  -0.33656374
 -0.50597637 -0.68224756 -0.62053958 -0.7599011  -0.7585377   0.27811936
 -0.72084179  2.17464876  0.67025012  1.24301639 -0.53083291 -0.44633907
 -0.63264659  0.10318734 -0.57147748  0.60595607]"
Acute right ventricular failure,1.3148306301468364,2.1326058514815847,"[ 3.54170897 -0.48885924  0.41010562  1.28038661 -0.38809762 -0.06252779
 -0.57978716 -0.6165371  -0.06068946 -0.02201429  0.91721236 -0.52946193
 -0.15820709 -0.55693478 -0.44513326 -0.38587265 -0.49896535  2.81694651
 -0.53503654 -0.60753446 -0.59351751 -0.42361262 -0.47985896 -0.33576734
 -0.57487601 -0.39636157 -0.6150505   0.38834314]"
Blood glucose normal,1.3149447995867456,2.508212695375852,"[-0.41850629  1.71036954 -0.41357388 -0.50165223 -0.45609542 -0.5107717
 -0.45455139 -0.44160433 -0.48060385 -0.35931452 -0.5242557  -0.50772701
  0.40117376 -0.49071716 -0.4467175  -0.51870737 -0.40426316 -0.03259905
 -0.49490369 -0.13893563  0.07129596 -0.50363831  2.8670416   3.19703816
 -0.49129425 -0.5242557  -0.52058065  1.38834979]"
Dental pulp disorder,1.315416551108841,3.5518910591863597,"[-0.33143206 -0.03284192 -0.34423619 -0.33307017 -0.30371254 -0.35297002
 -0.35956896 -0.33651155 -0.36106782 -0.28813568 -0.0968398  -0.31640557
  0.63674602 -0.30391856 -0.32338629 -0.36237167 -0.32849683  0.10265306
 -0.34137904  0.04624547  5.01459663 -0.35200732 -0.36116804 -0.28824924
 -0.19416848 -0.26876951  0.45522424  0.32524185]"
Upper-airway cough syndrome,1.3159763019211776,3.6706892591118563,"[-0.2887183  -0.12918397 -0.34276508 -0.33166552  0.03051806 -0.28914629
 -0.28255344 -0.33024264 -0.31378947  0.26153831 -0.24503173  0.33307348
 -0.27340725 -0.35195389 -0.15146638 -0.18077612 -0.35007169 -0.16397282
 -0.35850574 -0.32829046  0.41949244 -0.22449454 -0.32143962 -0.07346536
 -0.33338678 -0.12935019 -0.33485157  5.08390654]"
Diabetic microangiopathy,1.3164567696584761,2.6215952136077694,"[-0.45482031 -0.21009235 -0.49741584 -0.38548866  0.47609694 -0.43037884
 -0.47871181 -0.45458585 -0.47124182 -0.49119093 -0.41230171 -0.02212137
  0.06889829  4.2896128  -0.41794425 -0.4111556  -0.17904793 -0.29032407
 -0.48232822  0.26224419  1.45530709 -0.43199279 -0.49178559  1.88447062
 -0.4679325  -0.37081052 -0.49156467 -0.09339429]"
Bone metabolism disorder,1.3165073710142783,2.034397605450396,"[-0.57881531 -0.49018995 -0.60072529 -0.54883457 -0.14017326 -0.62875561
 -0.63858382 -0.526629   -0.17603368  0.53890384 -0.6266531  -0.60256352
  0.7151904  -0.12318641 -0.57900223 -0.60656821 -0.54325736  0.75458829
 -0.48983682  4.00511384  1.60226613 -0.43283336 -0.58117091  0.67243059
 -0.27490303  1.47173861 -0.64674934  0.07523307]"
Frontotemporal dementia,1.3174101458713656,4.199552705041882,"[-0.27991142  0.15341709 -0.30443457 -0.26064871 -0.25991036 -0.2902942
 -0.29315806 -0.31273832 -0.28929854 -0.28094623  0.15368934 -0.15460553
 -0.20638771 -0.2080414  -0.28140122 -0.31133726  5.13875027 -0.19555456
 -0.28475695 -0.3009533   0.06756988 -0.25961552 -0.2552328  -0.02794152
 -0.27583886  0.05174093  0.07036293 -0.30252339]"
Primary biliary cholangitis,1.3174568882592805,2.1979553199659407,"[-0.43328789 -0.57994252 -0.57526773 -0.50302859 -0.26889926 -0.38313372
 -0.56487559 -0.51167812 -0.51473476 -0.45173949 -0.43108374  1.78609337
 -0.27326868  2.24055055 -0.52108396 -0.36311716 -0.45095127 -0.39837622
 -0.53534737  2.7442746  -0.57983557 -0.57117638 -0.28360452  1.64024534
 -0.42856673  2.12351719 -0.57264632 -0.33903546]"
Ankle fracture,1.3176010679988928,2.3402290565820856,"[-0.5015656  -0.2042147  -0.55433785 -0.41059431 -0.14439881 -0.43876531
 -0.38023495 -0.03946582 -0.50112118 -0.37268431 -0.12382925 -0.26222815
  0.20010471 -0.55244335 -0.45122644 -0.53937931  4.16474619 -0.26672529
 -0.54551105 -0.32902161  1.26396207 -0.25910588 -0.48609201  0.01736205
  2.35485801 -0.034811   -0.5313237  -0.07195315]"
Sensory disturbance,1.31782917861326,2.389568446056162,"[-3.00679191e-01  1.46088604e-01 -3.97081125e-01  2.55992290e-01
  4.60443817e-01 -5.51294036e-01 -5.04396949e-01 -5.48684274e-01
 -5.47771813e-01 -1.99018505e-01 -2.11228223e-01 -3.25600608e-01
 -5.08638580e-02 -4.51151341e-01 -4.98323679e-01 -4.41862112e-01
  5.95276193e-01  2.89966457e-01  4.66149476e+00 -3.88449467e-01
  1.43102234e+00 -4.86012605e-01 -3.69738767e-01 -1.18572199e-01
 -4.45120693e-01 -4.77920635e-01 -5.22913059e-01 -3.60132533e-03]"
Acquired diaphragmatic eventration,1.318352243261591,2.543444519225424,"[-0.47860451 -0.48522123 -0.48440041 -0.46378263 -0.12336085  0.12346367
 -0.48810547 -0.45804716 -0.48977521  0.17968711  0.43583613  1.12196034
 -0.50802018 -0.51713403  0.12190939 -0.41735439 -0.40280353  1.3424853
 -0.51715026  4.5434341  -0.47773181 -0.46333891 -0.21145097 -0.48516647
 -0.11709646 -0.24593289 -0.51676116  0.48246249]"
Reaction to azo-dyes,1.3184429848177575,4.813950562460847,"[-0.22326178 -0.21032636 -0.2435352  -0.24442756  0.64343619 -0.25280661
 -0.25470541 -0.25979027 -0.22017932 -0.24710037 -0.25827636 -0.10920443
 -0.2120953  -0.2649558  -0.25188112 -0.26494087 -0.25129972 -0.26286203
 -0.26632858  5.12162472 -0.25094211 -0.16431029 -0.20510586 -0.09501941
 -0.21538332 -0.0609804  -0.26229527 -0.21304716]"
Muscle neoplasm,1.3188617129767324,1.8630535939722797,"[-0.68076931 -0.21323916 -0.1238554  -0.60105335 -0.23722474  0.08917923
  1.66395475  1.53972496 -0.6216073  -0.58217315  0.1794163   1.66040002
  1.35785892 -0.62340129  3.53540485 -0.00504471 -0.68764654 -0.57062552
 -0.56783359 -0.51091836 -0.35330095 -0.47419401 -0.59930891 -0.32931191
 -0.16909949 -0.70771395 -0.7050489  -0.66256849]"
Pituitary stalk interruption syndrome,1.3192412227792332,3.0364261278399782,"[ 0.25107318 -0.42307936 -0.35131987 -0.37208796 -0.16606486 -0.4175234
 -0.36245512 -0.43265377 -0.37895176 -0.30788303 -0.428508   -0.41809724
 -0.34177592  1.35288826 -0.41492367 -0.41491006  0.58994281  4.5090748
 -0.25480611 -0.40790996 -0.41556173 -0.39974958 -0.36556233 -0.36836055
 -0.28655385  1.53041859 -0.35914344 -0.14551606]"
Crime,1.3194491911614328,1.892636341531497,"[-0.57306333 -0.55911702 -0.54795168  0.77650568  0.11168104 -0.6711705
 -0.66038089 -0.68450209  0.25840577 -0.4221961  -0.13667657  0.06457717
 -0.46489336  3.14790542 -0.62607928 -0.65661986 -0.57800599 -0.12003109
 -0.67691758 -0.67582882 -0.29625384  3.25169273 -0.66606229  0.56023078
 -0.24713565  0.44321762  0.92500903 -0.2763393 ]"
Renal cancer,1.3200611238233504,3.045539272241454,"[-0.40838404  0.16518537 -0.3955022  -0.4098246  -0.15717732 -0.4281384
  3.55331598 -0.40238869 -0.40642116 -0.40137365 -0.08032361 -0.09771418
 -0.36165878 -0.40272633 -0.41976433 -0.3383851   3.53040374 -0.22635155
 -0.39790282  0.30046983 -0.02109848 -0.39499557 -0.38359185 -0.12707587
 -0.43344085 -0.28787054 -0.43300029 -0.13426472]"
Mental impairment,1.3202109465339962,2.340660279018547,"[-0.2765061  -0.47426465 -0.54026488 -0.50614713 -0.28976156  0.70100797
 -0.55732216 -0.55027104 -0.55060995 -0.55954371 -0.11879862  0.63517894
  4.74779305  0.03636842 -0.39315967 -0.47567328 -0.32637264 -0.19728019
 -0.56293642 -0.39634599 -0.13104615 -0.47186748  0.20086507 -0.0948606
  0.86531217 -0.18376414  0.55335236 -0.08308161]"
Intercepted product preparation error,1.3205683805749315,3.5172021925023795,"[-0.20891886 -0.31721788 -0.36861882 -0.31244073  0.01187637 -0.32544365
 -0.31453443 -0.34766205 -0.31639371 -0.34298357 -0.05497085 -0.00808019
  0.42356891 -0.2942024  -0.32871563 -0.34486467 -0.30606989 -0.3754599
 -0.2653685  -0.33118696  4.97880284 -0.36704818 -0.1583716  -0.16659949
 -0.30717091  0.15198295 -0.37153663  0.96762842]"
Epiglottic mass,1.3206207016784661,3.6410660967769157,"[-0.32028731 -0.32358116 -0.3338708  -0.29419631 -0.01921459 -0.28549944
  0.06329501 -0.32349381 -0.22548995 -0.31444094 -0.30694294 -0.28841245
 -0.22909057 -0.3525837   0.180329   -0.33643691 -0.33092661 -0.34462982
 -0.34852351 -0.35900204  4.90228603 -0.24226957 -0.31066455  0.12577467
 -0.33637727 -0.0474157  -0.35222173  1.35388698]"
Corneal infection,1.3212246524580702,2.2135828891568656,"[-0.46210976 -0.5109204  -0.51560915 -0.54615793  0.39464247 -0.58297772
 -0.56271776 -0.34432357 -0.45733359  0.51577633 -0.37590271 -0.55740061
  2.27173261 -0.57996341  0.71898052 -0.47902528 -0.47982613 -0.47683415
 -0.54943733 -0.44306767  3.7152041  -0.59261653  0.37172746  0.4358819
 -0.41914682 -0.51974002 -0.58994596  1.6211111 ]"
Anovulatory cycle,1.3212963241658089,2.9254494799062076,"[-0.44894465 -0.24468866 -0.4190272  -0.44189665 -0.21456592 -0.11713267
 -0.3857714  -0.32633083 -0.34680499 -0.09234004  1.47991298 -0.13967093
 -0.30346299  1.98264976 -0.32903789 -0.44896153  4.36904262 -0.14554996
 -0.19084962 -0.34867619 -0.22632269 -0.35816269 -0.42597496 -0.40732494
 -0.18288422 -0.40489753 -0.43248162 -0.44984458]"
Salpingectomy,1.3213345267126713,2.9024847704705143,"[-0.19283689  0.12148032 -0.08143273 -0.36577798 -0.03522772 -0.39692282
 -0.39404562 -0.20785436 -0.40218478  4.25106576 -0.25968223 -0.41590477
 -0.45524254 -0.42519603 -0.03805145 -0.44176437 -0.37668021 -0.3832617
 -0.31950938  2.6531463  -0.4375679  -0.06783007 -0.29959992 -0.4104969
 -0.2798592  -0.34880713 -0.38713892  0.39718325]"
Pulmonary oedema,1.322389957121891,2.382400771316163,"[-0.25982265 -0.35633604 -0.27842535 -0.55265514 -0.35743354 -0.38935758
 -0.40186491 -0.53308791 -0.5224448   0.3309949  -0.50053436 -0.02197213
  0.12916994  2.7085626  -0.34344073 -0.54678823  4.10393163  0.09911742
 -0.42175092 -0.4754504  -0.24438519 -0.47399486 -0.45113637 -0.15661074
 -0.45113014 -0.101327    0.55209015 -0.08391762]"
White coat hypertension,1.322498551272835,2.7513624437426634,"[-0.46254299 -0.39553125 -0.40743617 -0.4661495  -0.47123297 -0.47863443
  3.84044966  1.97133098 -0.42690061 -0.40792661 -0.45119131  0.80400477
 -0.05262155 -0.46140626 -0.45419302 -0.40777986  2.25284552 -0.19555022
 -0.23814696 -0.45310682 -0.46691204 -0.3660224  -0.41321171 -0.04951908
 -0.26547663 -0.26635449 -0.3720996  -0.43868442]"
Single functional kidney,1.3229982011327226,3.6726229270030153,"[-0.25966992  0.82670301 -0.14835382 -0.36008036 -0.21203927 -0.18460278
  5.04457945 -0.26415521 -0.27592844 -0.323647   -0.20968212 -0.32362062
  0.28875027 -0.32703422 -0.15329859 -0.06798114 -0.28445141 -0.21607171
 -0.25213003 -0.35106069 -0.30766573 -0.33558528 -0.31509864  0.10548835
 -0.23136129 -0.344443   -0.34431073 -0.17324906]"
Blood ethanol increased,1.3230883385788537,4.337860601468219,"[ 0.01384253 -0.14562586 -0.30500942 -0.2992758  -0.03665758 -0.28249894
 -0.25427049 -0.28112315 -0.28976328  5.14214296 -0.22257832 -0.20162403
 -0.13252136 -0.20260974 -0.21244136 -0.30500942 -0.29884843 -0.17466841
 -0.23197304  0.38751925 -0.25573723 -0.27805393 -0.13939994  0.03990501
 -0.24538919 -0.21510059 -0.29852455 -0.2747057 ]"
Psychopathic personality,1.323529417267989,2.229628715817595,"[ 1.77018139  1.16497432 -0.45187896 -0.48667019 -0.10267091 -0.58816643
 -0.54722471 -0.35612533 -0.41978963  0.46199392 -0.59193064 -0.57190465
  0.08449751  0.76557868 -0.53203663 -0.4636451  -0.51116472  1.29165535
  4.03552544 -0.50162606 -0.59081916 -0.38644387 -0.48781863 -0.11220343
 -0.35598397 -0.40083877 -0.58808878 -0.52737604]"
Gliomatosis cerebri,1.323898927651108,4.934056669651613,"[-2.56840961e-01 -2.47559223e-01 -2.11069580e-01 -2.61521677e-01
 -2.23235447e-01 -2.24751660e-01 -2.29125717e-01 -2.49496042e-01
 -1.68347886e-01 -2.25622495e-01 -1.47785291e-03 -2.48792265e-01
 -1.91549718e-01 -2.42222331e-01 -2.63852423e-01 -2.57195643e-01
 -2.25616389e-01 -1.75324877e-01 -2.65845230e-01  5.14766900e+00
 -1.57696498e-01 -2.23695330e-01 -2.17128575e-01 -2.37779799e-01
 -2.34778906e-01  4.58663004e-01 -2.55803659e-01 -1.10001818e-01]"
Vitamin B12 deficiency,1.324562548143833,4.739559835945816,"[-0.21615649  0.0651939  -0.26166434 -0.25918527 -0.23623007 -0.21834807
 -0.26293357 -0.24978286 -0.19940293 -0.277632   -0.10205666  0.0535149
 -0.24963217 -0.25424557 -0.20275484 -0.18763278  5.16694612 -0.22439758
 -0.24870324 -0.26647146 -0.16248864 -0.26325449 -0.26106976  0.06773998
  0.01112012 -0.27946953 -0.27270917 -0.20829352]"
Wrong patient received product,1.3247047110536876,3.9980330340208465,"[-0.26406731 -0.26425593 -0.31516146 -0.28779571  0.09399135  0.341348
 -0.32501245 -0.32645095 -0.33069096 -0.32144488 -0.2208263  -0.15768429
 -0.23473744 -0.22515681 -0.3044921  -0.27174856  5.10794773  0.33175114
 -0.3298916  -0.25205265  0.09914737 -0.08939696 -0.26978806 -0.08163229
 -0.31592659 -0.27557606 -0.20404694 -0.3063493 ]"
Blood pressure measurement,1.325278798155185,2.663867033060292,"[-0.46763897  1.64986953 -0.46717745 -0.35628658 -0.48635122 -0.45639977
 -0.44260726 -0.45062856 -0.31124778 -0.27634647 -0.12235396 -0.05728524
  1.91558132 -0.40249068 -0.29481966 -0.43695165 -0.44817633  4.24688157
 -0.38532451  0.38693166 -0.38407993  0.01440704 -0.47897752 -0.46593237
 -0.08149513 -0.43246649 -0.49632602 -0.01230756]"
