index_pt,pt
3286,Seroma
3287,Serositis
3288,Serous retinal detachment
3289,Serous retinopathy
3290,Serratia infection
3291,Serum sickness
3292,Shock symptom
3293,Shortened cervix
3294,Shoulder operation
3295,Shunt occlusion
3296,Sickle cell anaemia
3297,Sickle cell anaemia with crisis
3298,Sickle cell disease
3299,Sideroblastic anaemia
3300,Signet-ring cell carcinoma
3301,Silent myocardial infarction
3302,Sinonasal obstruction
3303,Sinus arrest
3304,Sinus congestion
3305,Sinus headache
3306,Sinusitis
3307,Sinusitis fungal
3308,Sjogren's syndrome
3309,Skeletal injury
3310,Skin abrasion
3311,Skin atrophy
3312,Skin burning sensation
3313,Skin cancer
3314,Skin depigmentation
3315,Skin discharge
3316,Skin discolouration
3317,Skin discomfort
3318,Skin disorder
3319,Skin erosion
3320,Skin exfoliation
3321,Skin fissures
3322,Skin graft
3323,Skin haemorrhage
3324,Skin hypertrophy
3325,Skin hypopigmentation
3326,Skin induration
3327,Skin infection
3328,Skin injury
3329,Skin irritation
3330,Skin lesion
3331,Skin mass
3332,Skin neoplasm excision
3333,Skin odour abnormal
3334,Skin oedema
3335,Skin operation
3336,Skin papilloma
3337,Skin plaque
3338,Skin reaction
3339,Skin sensitisation
3340,Skin squamous cell carcinoma metastatic
3341,Skin striae
3342,Skin swelling
3343,Skin test positive
3344,Skin texture abnormal
3345,Skin tightness
3346,Skin toxicity
3347,Skin ulcer
3348,Skin weeping
3349,Small cell carcinoma
3350,Small cell lung cancer
3351,Small cell lung cancer metastatic
3352,Small intestinal perforation
3353,Small intestinal resection
3354,Small intestinal stenosis
3355,Small intestine adenocarcinoma
3356,Small intestine carcinoma
3357,Smear cervix abnormal
3358,Sneezing
3359,Soft tissue haemorrhage
3360,Soft tissue infection
3361,Soft tissue necrosis
3362,Soft tissue sarcoma
3363,Somnambulism
3364,Somnolence
3365,Speech disorder
3366,Speech disorder developmental
3367,Spermatogenesis abnormal
3368,Spider vein
3369,Spinal column stenosis
3370,Spinal cord compression
3371,Spinal cord disorder
3372,Spinal cord haemorrhage
3373,Spinal cord infection
3374,Spinal cord injury
3375,Spinal cord neoplasm
3376,Spinal cord operation
3377,Spinal disorder
3378,Spinal epidural haematoma
3379,Spinal fracture
3380,Spinal nerve stimulator implantation
3381,Spinal operation
3382,Spinal pain
3383,Spleen disorder
3384,Splenic cyst
3385,Splenic haemorrhage
3386,Splenic infarction
3387,Splenic rupture
3388,Splenomegaly
3389,Spondylitis
3390,Spontaneous bacterial peritonitis
3391,Sports injury
3392,Sprue-like enteropathy
3393,Sputum increased
3394,Sputum retention
3395,Squamous cell carcinoma of head and neck
3396,Squamous cell carcinoma of lung
3397,Squamous cell carcinoma of the oral cavity
3398,Squamous cell carcinoma of the tongue
3399,Squamous cell carcinoma of the vulva
3400,Staphylococcal abscess
3401,Staphylococcal bacteraemia
3402,Staphylococcal infection
3403,Staphylococcal sepsis
3404,Staphylococcal skin infection
3405,Staphylococcus test positive
3406,Staring
3407,Starvation
3408,Stasis dermatitis
3409,Steatorrhoea
3410,Stenotrophomonas infection
3411,Stent placement
3412,Sternal fracture
3413,Steroid dependence
3414,Stevens-Johnson syndrome
3415,Sticky skin
3416,Still's disease
3417,Stillbirth
3418,Stoma complication
3419,Stoma creation
3420,Stomatitis
3421,Strabismus
3422,Streptococcal infection
3423,Stress
3424,Stress at work
3425,Stress fracture
3426,Stress urinary incontinence
3427,Stridor
3428,Stroke in evolution
3429,Subcapsular renal haematoma
3430,Subclavian vein thrombosis
3431,Subcutaneous abscess
3432,Subdural haematoma
3433,Substance dependence
3434,Substance-induced psychotic disorder
3435,Sudden hearing loss
3436,Suffocation feeling
3437,Suicide threat
3438,Sunburn
3439,Superficial injury of eye
3440,Superficial vein thrombosis
3441,Superinfection
3442,Superior vena cava syndrome
3443,Supraventricular extrasystoles
3444,Surgical failure
3445,Suspected COVID-19
3446,Suspected product quality issue
3447,Suspected product tampering
3448,Suture insertion
3449,Suture rupture
3450,Sweat discolouration
3451,Swelling face
3452,Swelling of eyelid
3453,Symmetrical drug-related intertriginous and flexural exanthema
3454,Symptom masked
3455,Symptom recurrence
3456,Syncope
3457,Syphilis
3458,Syringe issue
3459,Systemic inflammatory response syndrome
3460,Systemic lupus erythematosus
3461,Systemic lupus erythematosus rash
3462,Systemic mastocytosis
3463,Systemic mycosis
3464,Systemic scleroderma
3465,T-cell lymphoma
3466,Tachyphylaxis
3467,Takayasu's arteritis
3468,Taste disorder
3469,Temperature intolerance
3470,Tenderness
3471,Tendon disorder
3472,Tendon injury
3473,Tendon operation
3474,Tendon pain
3475,Tendonitis
3476,Tenoplasty
3477,Tension headache
3478,Teratogenicity
3479,Teratoma
3480,Teratoma benign
3481,Terminal ileitis
3482,Terminal state
3483,Testicular atrophy
3484,Testicular cyst
3485,Testicular disorder
3486,Testicular germ cell tumour mixed
3487,Testicular pain
3488,Testicular swelling
3489,Testicular torsion
3490,Testis cancer
3491,Tetany
3492,Thalamic infarction
3493,Therapeutic nerve ablation
3494,Therapeutic procedure
3495,Therapeutic product cross-reactivity
3496,Therapeutic product effect decreased
3497,Therapeutic product effect increased
3498,Therapeutic product effective for unapproved indication
3499,Therapeutic product ineffective
3500,Therapeutic product ineffective for unapproved indication
3501,Therapeutic response delayed
3502,Therapeutic response increased
3503,Therapeutic response shortened
3504,Therapeutic response unexpected
3505,Therapy cessation
3506,Therapy interrupted
3507,Therapy responder
3508,Thoracic cavity drainage
3509,Thoracic outlet syndrome
3510,Thoracic vertebral fracture
3511,Throat cancer
3512,Throat clearing
3513,Throat irritation
3514,Throat lesion
3515,Throat tightness
3516,Thrombocytopenia
3517,Thrombocytosis
3518,Thrombophlebitis superficial
3519,Thrombosis mesenteric vessel
3520,Thrombotic cerebral infarction
3521,Thrombotic thrombocytopenic purpura
3522,Thymoma
3523,Thyroid cancer
3524,Thyroid cancer recurrent
3525,Thyroid cyst
3526,Thyroid disorder
3527,Thyroid function test abnormal
3528,Thyroid hormones decreased
3529,Thyroid neoplasm
3530,Thyroiditis subacute
3531,Tibia fracture
3532,Tinea cruris
3533,Tinea infection
3534,Tinea versicolour
3535,Tissue injury
3536,Tobacco user
3537,Toe amputation
3538,Tongue coated
3539,Tongue dry
3540,Tongue eruption
3541,Tongue pruritus
3542,Tongue spasm
3543,Tongue ulceration
3544,Tonsillar disorder
3545,Tonsillar hypertrophy
3546,Tonsillectomy
3547,Tooth abscess
3548,Tooth discolouration
3549,Tooth disorder
3550,Tooth fracture
3551,Tooth injury
3552,Tooth loss
3553,Tooth resorption
3554,Topical steroid withdrawal reaction
3555,Total lung capacity decreased
3556,Toxic anterior segment syndrome
3557,Toxic erythema of chemotherapy
3558,Toxic leukoencephalopathy
3559,Toxic optic neuropathy
3560,Toxic shock syndrome
3561,Toxoplasmosis
3562,Tracheo-oesophageal fistula
3563,Tracheomalacia
3564,Transformation to acute myeloid leukaemia
3565,Transfusion
3566,Transfusion reaction
3567,Transient acantholytic dermatosis
3568,Transient ischaemic attack
3569,Transplant
3570,Transplant evaluation
3571,Transplant failure
3572,Transplant rejection
3573,Transplantation complication
3574,Traumatic fracture
3575,Traumatic haematoma
3576,Traumatic haemorrhage
3577,Traumatic intracranial haemorrhage
3578,Traumatic lung injury
3579,Treatment delayed
3580,Treatment failure
3581,Treatment noncompliance
3582,Tremor
3583,Treponema test positive
3584,Trichoglossia
3585,Trichorrhexis
3586,Trigeminal nerve disorder
3587,Trigeminal neuralgia
3588,Trigger finger
3589,Triple negative breast cancer
3590,Trisomy 21
3591,Tuberculin test positive
3592,Tuberculosis
3593,Tuberculous pleurisy
3594,Tubulointerstitial nephritis
3595,Tumour haemorrhage
3596,Tumour invasion
3597,Tumour lysis syndrome
3598,Tumour marker abnormal
3599,Tumour marker increased
3600,Tumour necrosis
3601,Tumour pain
3602,Tumour pseudoprogression
3603,Tumour rupture
3604,Tympanic membrane perforation
3605,Type 1 diabetes mellitus
3606,Type 2 diabetes mellitus
3607,Type I hypersensitivity
3608,Type III immune complex mediated reaction
3609,Ulcer
3610,Ulcerative keratitis
3611,Ulna fracture
3612,Ultrafiltration failure
3613,Underweight
3614,Unevaluable event
3615,Unintended pregnancy
3616,Unintentional medical device removal
3617,Upper airway obstruction
3618,Upper gastrointestinal haemorrhage
3619,Upper respiratory tract congestion
3620,Upper respiratory tract infection
3621,Upper-airway cough syndrome
3622,Ureaplasma infection
3623,Ureteral stent insertion
3624,Ureteric obstruction
3625,Ureteric stenosis
3626,Ureterolithiasis
3627,Urethral cancer
3628,Urethral disorder
3629,Urethral stenosis
3630,Urethral valves
3631,Urinary bladder haemorrhage
3632,Urinary incontinence
3633,Urinary tract disorder
3634,Urinary tract infection
3635,Urinary tract infection bacterial
3636,Urinary tract infection enterococcal
3637,Urinary tract infection pseudomonal
3638,Urinary tract obstruction
3639,Urine abnormality
3640,Urine alcohol test positive
3641,Urine analysis abnormal
3642,Urine ketone body
3643,Urine ketone body present
3644,Urine odour abnormal
3645,Urine output decreased
3646,Urogenital haemorrhage
3647,Urticaria
3648,Urticaria papular
3649,Uterine cancer
3650,Uterine contractions during pregnancy
3651,Uterine cyst
3652,Uterine dilation and curettage
3653,Uterine disorder
3654,Uterine leiomyoma
3655,Uterine mass
3656,Uterine pain
3657,Uterine perforation
3658,Uterine polyp
3659,Uterine spasm
3660,Uveitis
3661,VIIth nerve paralysis
3662,Vaccination complication
3663,Vaccination site pain
3664,Vagal nerve stimulator implantation
3665,Vaginal discharge
3666,Vaginal disorder
3667,Vaginal fistula
3668,Vaginal haemorrhage
3669,Vaginal odour
3670,Vaginal ulceration
3671,Varicella zoster virus infection
3672,Varices oesophageal
3673,Varicose vein
3674,Vascular dementia
3675,Vascular device infection
3676,Vascular graft
3677,Vascular occlusion
3678,Vascular operation
3679,Vascular pain
3680,Vascular pseudoaneurysm
3681,Vascular rupture
3682,Vascular stent occlusion
3683,Vascular stent stenosis
3684,Vascular stent thrombosis
3685,Vasculitis
3686,Vasoconstriction
3687,Vasodilatation
3688,Vasospasm
3689,Vein collapse
3690,Vein disorder
3691,Vein rupture
3692,Vena cava thrombosis
3693,Venoocclusive liver disease
3694,Venous injury
3695,Venous occlusion
3696,Ventricular hypokinesia
3697,Ventricular tachycardia
3698,Vertebral lesion
3699,Vertebrobasilar insufficiency
3700,Vertebroplasty
3701,Vestibular disorder
3702,Vestibular neuronitis
3703,Victim of homicide
3704,Viraemia
3705,Viral infection
3706,Viral load
3707,Viral load increased
3708,Viral mutation identified
3709,Viral myocarditis
3710,Viral test positive
3711,Viral upper respiratory tract infection
3712,Virologic failure
3713,Vision blurred
3714,Visual acuity reduced
3715,Visual field defect
3716,Visual impairment
3717,Vital functions abnormal
3718,Vitamin B1 deficiency
3719,Vitamin D increased
3720,Vitiligo
3721,Vitrectomy
3722,Vitreous disorder
3723,Vitreous floaters
3724,Vitreous haemorrhage
3725,Vitreous opacities
3726,Vitritis
3727,Vocal cord disorder
3728,Vocal cord dysfunction
3729,Vocal cord polyp
3730,Volvulus
3731,Vomiting
3732,Vomiting projectile
3733,Von Willebrand's disease
3734,Vulvar dysplasia
3735,Vulvitis
3736,Vulvovaginal burning sensation
3737,Vulvovaginal candidiasis
3738,Vulvovaginal discomfort
3739,Vulvovaginal dryness
3740,Vulvovaginal erythema
3741,Vulvovaginal injury
3742,Vulvovaginal mycotic infection
3743,Vulvovaginal pain
3744,Vulvovaginal pruritus
3745,Vulvovaginal swelling
3746,Waldenstrom's macroglobulinaemia
3747,Walking disability
3748,Weight abnormal
3749,Weight bearing difficulty
3750,Weight decreased
3751,Weight fluctuation
3752,Weight gain poor
3753,Weight increased
3754,Weight loss poor
3755,Wernicke's encephalopathy
3756,Wheelchair user
3757,Wheezing
3758,Whipple's disease
3759,White blood cell count abnormal
3760,White blood cell count decreased
3761,White blood cell count increased
3762,White blood cell disorder
3763,White coat hypertension
3764,Wolff-Parkinson-White syndrome
3765,Wound
3766,Wound dehiscence
3767,Wound haemorrhage
3768,Wound infection
3769,Wound infection bacterial
3770,Wound secretion
3771,Wrong device used
3772,Wrong dose
3773,Wrong drug administered
3774,Wrong patient received medication
3775,Wrong product administered
3776,Wrong schedule
3777,Wrong technique in device usage process
3778,Wrong technique in drug usage process
3779,Wrong technique in product usage process
3780,Xerosis
3781,Yellow skin
