pt,mean_mae_rf,std_mae_rf,z_mae_rf
Sedation,3.854466464446317,5.04183868039051,"[-1.36055117e-01  4.84769969e+00 -1.35907558e-02 -6.87219417e-02
 -3.37782119e-01  2.34888180e-01 -7.23018665e-02 -1.15037422e-01
  1.17909683e-01 -5.51912528e-01 -7.23351085e-02 -7.06414088e-01
 -5.64862854e-01  9.69783861e-01  1.64202728e-04 -4.17130958e-01
  3.95692798e-01 -6.78442188e-01 -5.15214885e-02 -1.16149842e-01
 -6.33069337e-01  1.15426659e-01 -6.75088857e-02 -4.67688754e-01
 -6.33433880e-01 -1.59123776e-01 -3.94425173e-01 -4.24056987e-01]"
Myocardial stunning,3.860519362755474,6.575518010575704,"[-0.14712091 -0.24577306 -0.11077539 -0.24983654  0.02422229 -0.47874564
 -0.28776231 -0.12717979 -0.39943262  0.09375287 -0.20288082 -0.51125344
  0.27028829 -0.28460183 -0.23584012 -0.30130722  0.01248336 -0.34103898
  0.02557678 -0.03989032 -0.27737787 -0.19836585 -0.38302822  0.05718159
  0.04544266  5.1017603  -0.37851325 -0.42998394]"
Lymph node rupture,3.862686529967696,9.810432058827246,"[-0.14354652 -0.16207882 -0.31033721 -0.39373256  5.16595714 -0.39373256
 -0.02308658 -0.10648193 -0.27327262  0.02324417 -0.06412238 -0.27724382
 -0.22385315 -0.12192551 -0.24635666 -0.20532085 -0.07338853 -0.1501652
 -0.31960336 -0.25782903 -0.2077477  -0.31430842 -0.15369516 -0.14751773
 -0.33019325 -0.13825158 -0.08728776 -0.06412238]"
Thyroid hormone replacement therapy,3.862686529967696,9.810432058827246,"[-0.14354652 -0.16207882 -0.31033721 -0.39373256  5.16595714 -0.39373256
 -0.02308658 -0.10648193 -0.27327262  0.02324417 -0.06412238 -0.27724382
 -0.22385315 -0.12192551 -0.24635666 -0.20532085 -0.07338853 -0.1501652
 -0.31960336 -0.25782903 -0.2077477  -0.31430842 -0.15369516 -0.14751773
 -0.33019325 -0.13825158 -0.08728776 -0.06412238]"
Urine viscosity increased,3.862686529967696,9.810432058827246,"[-0.14354652 -0.16207882 -0.31033721 -0.39373256  5.16595714 -0.39373256
 -0.02308658 -0.10648193 -0.27327262  0.02324417 -0.06412238 -0.27724382
 -0.22385315 -0.12192551 -0.24635666 -0.20532085 -0.07338853 -0.1501652
 -0.31960336 -0.25782903 -0.2077477  -0.31430842 -0.15369516 -0.14751773
 -0.33019325 -0.13825158 -0.08728776 -0.06412238]"
Nasal mucosal hypertrophy,3.862686529967696,9.810432058827246,"[-0.14354652 -0.16207882 -0.31033721 -0.39373256  5.16595714 -0.39373256
 -0.02308658 -0.10648193 -0.27327262  0.02324417 -0.06412238 -0.27724382
 -0.22385315 -0.12192551 -0.24635666 -0.20532085 -0.07338853 -0.1501652
 -0.31960336 -0.25782903 -0.2077477  -0.31430842 -0.15369516 -0.14751773
 -0.33019325 -0.13825158 -0.08728776 -0.06412238]"
Kidney malrotation,3.862686529967696,9.810432058827246,"[-0.14354652 -0.16207882 -0.31033721 -0.39373256  5.16595714 -0.39373256
 -0.02308658 -0.10648193 -0.27327262  0.02324417 -0.06412238 -0.27724382
 -0.22385315 -0.12192551 -0.24635666 -0.20532085 -0.07338853 -0.1501652
 -0.31960336 -0.25782903 -0.2077477  -0.31430842 -0.15369516 -0.14751773
 -0.33019325 -0.13825158 -0.08728776 -0.06412238]"
Lactose tolerance test abnormal,3.862686529967696,9.810432058827246,"[-0.14354652 -0.16207882 -0.31033721 -0.39373256  5.16595714 -0.39373256
 -0.02308658 -0.10648193 -0.27327262  0.02324417 -0.06412238 -0.27724382
 -0.22385315 -0.12192551 -0.24635666 -0.20532085 -0.07338853 -0.1501652
 -0.31960336 -0.25782903 -0.2077477  -0.31430842 -0.15369516 -0.14751773
 -0.33019325 -0.13825158 -0.08728776 -0.06412238]"
Rhabdoid tumour of the kidney,3.862686529967696,9.810432058827246,"[-0.14354652 -0.16207882 -0.31033721 -0.39373256  5.16595714 -0.39373256
 -0.02308658 -0.10648193 -0.27327262  0.02324417 -0.06412238 -0.27724382
 -0.22385315 -0.12192551 -0.24635666 -0.20532085 -0.07338853 -0.1501652
 -0.31960336 -0.25782903 -0.2077477  -0.31430842 -0.15369516 -0.14751773
 -0.33019325 -0.13825158 -0.08728776 -0.06412238]"
Radial pulse abnormal,3.862686529967696,9.810432058827246,"[-0.14354652 -0.16207882 -0.31033721 -0.39373256  5.16595714 -0.39373256
 -0.02308658 -0.10648193 -0.27327262  0.02324417 -0.06412238 -0.27724382
 -0.22385315 -0.12192551 -0.24635666 -0.20532085 -0.07338853 -0.1501652
 -0.31960336 -0.25782903 -0.2077477  -0.31430842 -0.15369516 -0.14751773
 -0.33019325 -0.13825158 -0.08728776 -0.06412238]"
Arterectomy with graft replacement,3.862686529967696,9.810432058827246,"[-0.14354652 -0.16207882 -0.31033721 -0.39373256  5.16595714 -0.39373256
 -0.02308658 -0.10648193 -0.27327262  0.02324417 -0.06412238 -0.27724382
 -0.22385315 -0.12192551 -0.24635666 -0.20532085 -0.07338853 -0.1501652
 -0.31960336 -0.25782903 -0.2077477  -0.31430842 -0.15369516 -0.14751773
 -0.33019325 -0.13825158 -0.08728776 -0.06412238]"
Spinal implantation,3.862686529967696,9.810432058827246,"[-0.14354652 -0.16207882 -0.31033721 -0.39373256  5.16595714 -0.39373256
 -0.02308658 -0.10648193 -0.27327262  0.02324417 -0.06412238 -0.27724382
 -0.22385315 -0.12192551 -0.24635666 -0.20532085 -0.07338853 -0.1501652
 -0.31960336 -0.25782903 -0.2077477  -0.31430842 -0.15369516 -0.14751773
 -0.33019325 -0.13825158 -0.08728776 -0.06412238]"
Rotavirus test positive,3.862686529967696,9.810432058827246,"[-0.14354652 -0.16207882 -0.31033721 -0.39373256  5.16595714 -0.39373256
 -0.02308658 -0.10648193 -0.27327262  0.02324417 -0.06412238 -0.27724382
 -0.22385315 -0.12192551 -0.24635666 -0.20532085 -0.07338853 -0.1501652
 -0.31960336 -0.25782903 -0.2077477  -0.31430842 -0.15369516 -0.14751773
 -0.33019325 -0.13825158 -0.08728776 -0.06412238]"
Psychotic disorder due to a general medical condition,3.8651441893034266,5.398472742655138,"[-3.54796879e-01  1.14880745e-01 -2.62219286e-01 -2.13922912e-01
 -2.42920108e-01 -2.67640351e-01 -4.13477787e-01 -3.66345788e-01
 -4.20717861e-01 -2.89121945e-01  1.81121369e+00  4.72692839e+00
 -1.76533666e-03 -4.41861190e-01 -1.84809653e-01 -1.69706567e-01
 -3.36352933e-01  1.06297093e-01 -1.63160773e-01 -3.68299882e-01
 -1.73013301e-01 -2.15210692e-01 -3.13799321e-01 -5.18867467e-01
 -5.04139229e-02 -3.85015623e-01 -5.29300651e-01 -7.65796927e-02]"
Sexually inappropriate behaviour,3.865554368338345,4.737007483144523,"[ 0.13215545 -0.13054958 -0.07968343 -0.29031308  4.71568092 -0.58326722
 -0.31917258 -0.37111342 -0.31501983  0.17694813 -0.29067298  0.62952214
 -0.47596859 -0.41977685 -0.41086239 -0.23574055  0.24843685 -0.36212504
 -0.55383523 -0.35851205 -0.49731887 -0.57400659 -0.44080828  0.85293726
 -0.09483963  1.06162687 -0.36137047 -0.65235097]"
Personality disorder,3.867179227253613,3.010788901347135,"[-0.22733353  0.0369921   0.06559453 -0.41030377  2.78056448 -0.6777184
 -0.26135526 -0.26152871  0.14933152  0.30864019 -0.79899935 -0.424295
  3.51670281 -0.57312274 -0.61363436 -0.70674823  0.2480406   0.39441081
 -0.53470448 -0.15687368  1.21746447 -0.45432188 -0.4200899  -1.03980075
 -0.41944752 -0.54067166 -0.79751838  0.60072611]"
Norepinephrine increased,3.8677007360903843,7.6727419422025696,"[-3.60764596e-01  2.80390275e-03 -1.67858131e-01 -3.77314909e-01
 -1.37477117e-01 -4.58008216e-01 -9.76869891e-02 -4.24116611e-02
 -1.52746685e-01 -2.24239717e-01  3.61654878e-01 -1.80591612e-01
  8.74061123e-02 -6.73060902e-02 -1.94239520e-01 -2.97996153e-01
 -1.21376835e-01  5.12136373e+00 -1.64083668e-01 -3.09967162e-01
 -2.03637450e-01 -4.01851416e-01 -3.61899603e-01 -1.68697324e-01
 -1.74680386e-01 -4.47086034e-01 -3.26246128e-01 -1.35061219e-01]"
Urinary bladder rupture,3.871764139113581,5.733928841507649,"[-0.44095949  0.29531052 -0.55982114 -0.12077354 -0.34558537 -0.46714007
 -0.25094641 -0.03881819  0.25597065 -0.44401429  0.21205985 -0.40232416
 -0.38910547 -0.25522951 -0.1086886  -0.29820832 -0.06471854 -0.070385
 -0.03339704 -0.08774003  4.90776979 -0.21703822 -0.35110557 -0.42658332
 -0.15422171 -0.51812788 -0.64459821  1.01841929]"
Rhinitis allergic,3.8723052100113136,5.402829844333468,"[-0.11158235 -0.08960177  0.00814807 -0.31299374  2.76993034 -0.59184253
 -0.23454419 -0.13095388 -0.37069625  0.42155065 -0.13430233 -0.49381677
  0.0736234  -0.283635   -0.49762886 -0.13786108  0.28408151 -0.6538067
 -0.40488827 -0.68974097 -0.44934122 -0.52008448 -0.44792915 -0.34346241
  0.07377222  4.07132208 -0.3179388  -0.48577752]"
Essential tremor,3.873667493152734,6.0516535600486,"[-0.03548626 -0.54364103 -0.12213331 -0.2155833  -0.55499833 -0.4183367
 -0.29505602 -0.12962301  0.32556934 -0.4540405  -0.06847871 -0.55701404
 -0.21217547 -0.2023953  -0.29634264 -0.41829124  0.20106217  0.94856902
 -0.04716564  4.89042046 -0.47619602  0.02177447 -0.19071687 -0.57777742
 -0.07145334 -0.63302544 -0.25649432  0.38902944]"
Alcohol detoxification,3.882149073819999,8.357878035366253,"[ 0.40608805 -0.10433065  0.04759029 -0.12092889  0.0206457  -0.41773031
 -0.26781557 -0.10839905 -0.1998861   5.1246301  -0.14212103 -0.24875396
 -0.35609802 -0.14194049 -0.10117579 -0.32554647 -0.2217646  -0.21047251
 -0.24381255 -0.22135953 -0.38120241 -0.38316418 -0.20882333 -0.44853301
 -0.29724538 -0.16582183 -0.08010465 -0.20192383]"
Poverty of speech,3.886635794674197,7.739217355211137,"[-0.023114   -0.1728168  -0.3416132  -0.36449581 -0.17753448 -0.48095196
  0.10903944 -0.14707387 -0.04066601 -0.23347271  0.0232721  -0.24625662
  0.0511802   0.02765545 -0.26910209 -0.45127144 -0.1516695   5.12183807
 -0.03355233 -0.36573229 -0.12414881 -0.31645932 -0.25050201  0.11263785
 -0.33973108 -0.46505975 -0.30154212 -0.14885693]"
Portal vein thrombosis,3.8867053617602503,9.324195594206861,"[ 1.66415871e-02 -2.27657753e-01  1.41895745e-02 -2.13462216e-01
 -3.37516511e-01 -1.59640169e-01 -4.51288505e-02 -3.31739751e-01
 -3.55733908e-01 -3.52213985e-02 -3.30068935e-01 -3.12589256e-01
 -1.20314119e-01  9.77425659e-02 -4.29046481e-03 -1.55543209e-01
 -5.89272096e-02 -1.33551592e-01 -2.24534164e-01 -1.54380632e-01
 -3.14786703e-01 -3.27379010e-01 -3.01545250e-01 -2.19938328e-01
 -1.63996651e-01 -3.66764305e-01  5.14959897e+00 -3.83462314e-01]"
Congenital musculoskeletal anomaly,3.8873420900386373,5.376539419737272,"[ 0.0481537   0.0265932  -0.48869425 -0.0995087  -0.37146535 -0.46065313
 -0.38306133 -0.26263933 -0.16204701 -0.43809377 -0.23796894 -0.49262033
  4.09291851 -0.3824304  -0.38584529 -0.21658472 -0.32178992  0.03306906
 -0.1841649  -0.4502624   0.50392314 -0.11667336 -0.68773691  2.81229131
 -0.29963054 -0.09713427 -0.45274245 -0.52520163]"
Syndactyly,3.89363219521448,6.047316127761157,"[-0.35029778 -0.36183781 -0.56713155 -0.38968563 -0.31989239 -0.49999046
 -0.30096446  0.12391308  0.14021783 -0.50939247 -0.03915852 -0.32659523
 -0.40450436 -0.01619821 -0.21894047 -0.27781861  0.00729753  0.23145472
  0.28658082 -0.26109338  4.98876761 -0.16261759 -0.38215634  0.30434448
 -0.19307884 -0.40171364 -0.58726204  0.48775373]"
CSF pressure decreased,3.896813298166452,6.178656664672459,"[-0.38476065  2.5116774  -0.48138703 -0.15528912 -0.3407158  -0.54481063
 -0.37222187 -0.20027884  0.0735257  -0.48214953  0.21829891 -0.46399687
 -0.29417647 -0.37227476 -0.00600953 -0.24927012 -0.23823767 -0.36145954
 -0.2612344  -0.00942232  4.35162142 -0.05164805 -0.30559566 -0.32773746
 -0.07741305 -0.26911649 -0.56094071 -0.34497687]"
Oral pustule,3.903222660807164,7.729253409270998,"[-0.0904259   0.31029295 -0.27873197 -0.35660468 -0.15415917 -0.49479189
  0.1080921  -0.19661448 -0.07923307 -0.26382646  0.00988725 -0.26521143
  0.18162906  0.05106613 -0.33595436 -0.42295183 -0.1466057   5.10245112
 -0.02287595 -0.34476546 -0.26030365 -0.16270877 -0.22780752 -0.27043626
 -0.36038081 -0.44696478 -0.3351199  -0.24694459]"
Malignant mediastinal neoplasm,3.9080612446786995,7.996777878177469,"[-1.53110739e-01 -2.28966605e-01 -3.62102425e-01 -3.25611921e-01
 -4.24718619e-02 -1.72766365e-01 -3.12324115e-01 -2.40264348e-01
 -9.99079958e-03  3.58584343e-02  2.62377449e-02 -3.25278709e-01
 -5.03849555e-02 -3.34869513e-01 -1.39809026e-01 -1.70320040e-01
 -1.49450377e-01 -1.63979029e-01 -1.35347551e-01 -2.49121161e-03
 -2.72484021e-01 -2.00400464e-01 -2.34364394e-01 -1.38743425e-01
 -2.79290886e-01 -3.79559456e-01 -3.94741123e-01  5.15702718e+00]"
Abscess of eyelid,3.909662808171267,7.1253137215035345,"[-0.16174744 -0.07839262 -0.17519499 -0.32003495 -0.27002208 -0.50415204
 -0.39773039 -0.2654514  -0.27750335 -0.10541784 -0.16254112 -0.54258944
 -0.29575406  0.02306304 -0.29385345 -0.37691016  0.00653304 -0.10490088
  0.00960858  5.09346817 -0.25204763 -0.21365897 -0.31315049 -0.04860457
 -0.09026528  0.53601695 -0.26496393 -0.1538027 ]"
Arthropod bite,3.911117381269258,6.968612561005372,"[-0.30937047 -0.42144523  0.65291462 -0.15756779 -0.32223739 -0.22217228
  0.03043931  0.04094412 -0.21994559 -0.47446316 -0.4627585  -0.30740998
 -0.22212611 -0.43004198 -0.22209399  5.0230084  -0.08070426 -0.40071223
 -0.04334798 -0.36908248 -0.23040402 -0.11129117  0.22218537 -0.46932874
  0.11571006 -0.50552595  0.18169019 -0.28486276]"
Visceral congestion,3.920032935321096,6.110633967320642,"[ 0.02948064 -0.33706661 -0.26287295 -0.4062715   0.08457615 -0.37559038
 -0.49516879 -0.12354928  0.08679333  4.77565826 -0.25237644 -0.29206793
 -0.06861872 -0.25712133 -0.15990123 -0.35820903 -0.15833503 -0.10100799
 -0.28361542 -0.37523342  1.72169505 -0.42779792 -0.32588879 -0.36802935
 -0.32051631 -0.38016921 -0.29174302 -0.2770528 ]"
Wound cellulitis,3.9209463087413563,9.671410770266178,"[-4.33035825e-04  2.73902329e-02 -2.84848672e-01 -7.15369448e-02
 -1.20558894e-01 -2.69391300e-01 -2.26110660e-01 -2.29202134e-01
 -1.89012968e-01 -2.78224084e-01 -3.43586683e-01 -3.74501427e-01
  4.08803026e-02 -3.17730717e-01 -2.90589981e-01 -2.16836237e-01
 -1.47057246e-01 -2.47231911e-02 -5.51962949e-02 -2.05795257e-01
 -2.90589981e-01 -1.85479855e-01 -3.52419467e-01  5.15923758e+00
 -1.42640854e-01 -8.37422459e-02 -3.68318478e-01 -1.58981504e-01]"
Lactate pyruvate ratio increased,3.9209463087413563,9.671410770266178,"[-4.33035825e-04  2.73902329e-02 -2.84848672e-01 -7.15369448e-02
 -1.20558894e-01 -2.69391300e-01 -2.26110660e-01 -2.29202134e-01
 -1.89012968e-01 -2.78224084e-01 -3.43586683e-01 -3.74501427e-01
  4.08803026e-02 -3.17730717e-01 -2.90589981e-01 -2.16836237e-01
 -1.47057246e-01 -2.47231911e-02 -5.51962949e-02 -2.05795257e-01
 -2.90589981e-01 -1.85479855e-01 -3.52419467e-01  5.15923758e+00
 -1.42640854e-01 -8.37422459e-02 -3.68318478e-01 -1.58981504e-01]"
Extranodal marginal zone B-cell lymphoma (MALT type) stage I,3.9209463087413563,9.671410770266178,"[-4.33035825e-04  2.73902329e-02 -2.84848672e-01 -7.15369448e-02
 -1.20558894e-01 -2.69391300e-01 -2.26110660e-01 -2.29202134e-01
 -1.89012968e-01 -2.78224084e-01 -3.43586683e-01 -3.74501427e-01
  4.08803026e-02 -3.17730717e-01 -2.90589981e-01 -2.16836237e-01
 -1.47057246e-01 -2.47231911e-02 -5.51962949e-02 -2.05795257e-01
 -2.90589981e-01 -1.85479855e-01 -3.52419467e-01  5.15923758e+00
 -1.42640854e-01 -8.37422459e-02 -3.68318478e-01 -1.58981504e-01]"
Application site granuloma,3.9209463087413563,9.671410770266178,"[-4.33035825e-04  2.73902329e-02 -2.84848672e-01 -7.15369448e-02
 -1.20558894e-01 -2.69391300e-01 -2.26110660e-01 -2.29202134e-01
 -1.89012968e-01 -2.78224084e-01 -3.43586683e-01 -3.74501427e-01
  4.08803026e-02 -3.17730717e-01 -2.90589981e-01 -2.16836237e-01
 -1.47057246e-01 -2.47231911e-02 -5.51962949e-02 -2.05795257e-01
 -2.90589981e-01 -1.85479855e-01 -3.52419467e-01  5.15923758e+00
 -1.42640854e-01 -8.37422459e-02 -3.68318478e-01 -1.58981504e-01]"
Neonatal anoxia,3.9209463087413563,9.671410770266178,"[-4.33035825e-04  2.73902329e-02 -2.84848672e-01 -7.15369448e-02
 -1.20558894e-01 -2.69391300e-01 -2.26110660e-01 -2.29202134e-01
 -1.89012968e-01 -2.78224084e-01 -3.43586683e-01 -3.74501427e-01
  4.08803026e-02 -3.17730717e-01 -2.90589981e-01 -2.16836237e-01
 -1.47057246e-01 -2.47231911e-02 -5.51962949e-02 -2.05795257e-01
 -2.90589981e-01 -1.85479855e-01 -3.52419467e-01  5.15923758e+00
 -1.42640854e-01 -8.37422459e-02 -3.68318478e-01 -1.58981504e-01]"
Left ventricular false tendon,3.9209463087413563,9.671410770266178,"[-4.33035825e-04  2.73902329e-02 -2.84848672e-01 -7.15369448e-02
 -1.20558894e-01 -2.69391300e-01 -2.26110660e-01 -2.29202134e-01
 -1.89012968e-01 -2.78224084e-01 -3.43586683e-01 -3.74501427e-01
  4.08803026e-02 -3.17730717e-01 -2.90589981e-01 -2.16836237e-01
 -1.47057246e-01 -2.47231911e-02 -5.51962949e-02 -2.05795257e-01
 -2.90589981e-01 -1.85479855e-01 -3.52419467e-01  5.15923758e+00
 -1.42640854e-01 -8.37422459e-02 -3.68318478e-01 -1.58981504e-01]"
Hyperleukocytosis,3.925726859182653,8.003275937958971,"[ 4.32047332e-02 -2.22977972e-01  3.13245360e-02 -2.07650616e-01
 -3.30735177e-01 -1.93050021e-01 -1.34852705e-01 -3.63961120e-01
 -3.52355918e-01  7.22109560e-03 -3.00842978e-01  3.15259180e-01
 -9.65116066e-02  5.02670447e-02  3.99266637e-02 -2.08888077e-01
 -3.38150289e-03 -3.68749402e-01 -2.34314712e-01 -2.29818723e-01
 -3.64592142e-01 -3.98619708e-01 -3.67461298e-01 -2.06427368e-01
 -2.06267854e-01 -3.98116526e-01  5.11392638e+00 -4.11554208e-01]"
Benign neoplasm of thyroid gland,3.934608023656947,6.279014542771001,"[-0.05818203  0.98819516 -0.17769002 -0.2089569  -0.01883285 -0.32960657
  4.97307484  0.15599565 -0.22700975 -0.34128116 -0.61016406 -0.02867631
 -0.50534987 -0.04376436 -0.26718694  0.04840711 -0.14844086 -0.31197015
 -0.1458269  -0.14998483 -0.54193717 -0.14517959 -0.21587129 -0.36031816
 -0.05501078 -0.50155506 -0.37391382 -0.39896336]"
Low density lipoprotein increased,3.946956099254776,10.165625585627875,"[-0.36837414 -0.2313872  -0.17593096 -0.26238798 -0.35912356 -0.13201143
 -0.01867247  0.04028214 -0.17737769 -0.01626393 -0.3103309  -0.30532051
 -0.15154181 -0.10655518 -0.17662014 -0.29375402 -0.30679545  0.03104539
 -0.10334236 -0.21079769 -0.20668364 -0.06878149  5.15999566 -0.36962378
 -0.37324073 -0.22571196 -0.1349923  -0.14570186]"
Multi-organ disorder,3.9477034968051186,5.726882187479348,"[-0.28319542 -0.39772945 -0.27536321 -0.53825171 -0.08918527 -0.60153975
 -0.34513418 -0.45985545 -0.32742653 -0.43659091 -0.33840756 -0.54433276
 -0.3521028   2.9292465  -0.0832143  -0.25206697  4.05233429 -0.12910521
 -0.29739554  0.12177411 -0.01733524 -0.2907654  -0.50020592  0.04371785
  0.05179549  0.12819004 -0.28420474 -0.48364995]"
Hyponatraemic syndrome,3.9478784308833452,3.9577892820644474,"[-0.40023019 -0.48444611 -0.56822433 -0.57634377 -0.21828129 -0.3158997
 -0.05860931  0.13580896  0.03050117 -0.53077185 -0.21497223  0.30300061
 -0.50547391  3.08896388  0.09532562 -0.50710962  0.06304944 -0.20873721
  0.1589535  -0.35688852  3.77925328 -0.41873794 -0.50142358  0.2342635
 -0.07673116 -0.58465609 -0.5113968  -0.85018636]"
Hyperosmolar state,3.949390182832256,6.718759096341565,"[-0.31706686  0.40452858 -0.39698321 -0.30830737 -0.29115251 -0.08534238
 -0.34497145 -0.28607026  0.07951275 -0.2194301  -0.02116225 -0.53119135
  0.52011184 -0.36780435 -0.25085245 -0.36811384 -0.24849444 -0.16480619
 -0.13781004  5.06081544 -0.27601731  0.12966266 -0.30222242 -0.26050414
 -0.23823176 -0.19556306 -0.21271518 -0.36981835]"
Oral dysaesthesia,3.9559126176237664,7.487536461832144,"[ 0.18711788 -0.31692258 -0.20065342 -0.22731698  0.20283606 -0.45095062
 -0.38508918 -0.12808477  0.00628028  5.07000657 -0.18465818 -0.31848626
 -0.27699681 -0.15015616 -0.14102915 -0.33902863 -0.21559996 -0.03434373
 -0.28500206 -0.28589187  0.60957583 -0.39966231 -0.17287169 -0.37387137
 -0.31805835 -0.40417741 -0.19092093 -0.27604421]"
Frontal lobe epilepsy,3.9629639529808443,5.66932614826826,"[ 1.54005094e-01 -4.76878384e-01 -3.95033569e-01 -5.11710920e-01
  1.97382243e+00 -4.96949823e-01  2.68633739e-02 -4.40663411e-01
 -1.28785269e-03  2.11216740e-02 -1.48555262e-01 -3.93193368e-01
 -2.08853667e-01 -2.52533791e-01 -3.44887707e-01 -3.84457497e-01
 -1.89256351e-01 -1.46505480e-01 -4.08689048e-01 -3.67014136e-01
 -3.15998339e-01 -4.06896790e-01 -4.13823654e-01  1.12264482e+00
 -4.51325456e-01 -4.17858110e-01 -5.63436866e-01  4.43735210e+00]"
Anal fissure haemorrhage,3.9660712951480934,5.786534147561966,"[-0.35388664  3.97304459 -0.44864722 -0.37144771 -0.32589423 -0.35021808
 -0.41438325 -0.47266861 -0.2622167  -0.38455843 -0.20939019 -0.39941501
 -0.03906226 -0.53615213 -0.29474621 -0.09608969 -0.35629696 -0.2164889
 -0.09771982 -0.12177509 -0.41059146 -0.04762228 -0.41447976  0.8483756
 -0.22285817 -0.35737495 -0.5472597   2.92982328]"
Venous pressure jugular decreased,3.971654856813403,9.292828822026777,"[-3.19251274e-01  1.07562576e-01 -2.64520232e-01 -3.53237485e-01
 -2.35830573e-01 -2.66727129e-01 -3.06892652e-01 -2.14202984e-01
 -2.37375401e-01 -4.27389219e-01  5.13399083e+00 -3.51251278e-01
 -1.51747803e-01 -2.60547818e-01 -2.54368507e-01 -1.15334006e-01
 -3.01596099e-01  4.51073952e-02 -8.75271052e-02  1.93190174e-01
  8.72591249e-02 -1.01674890e-03 -1.85513325e-01 -1.30340904e-01
 -3.10865066e-01 -3.53237485e-01 -3.22340930e-01 -1.15996075e-01]"
Hyperresponsive to stimuli,3.9720809685421123,6.091393390325841,"[-9.50791735e-02  8.53434135e-03 -3.83013295e-01 -3.66709387e-01
 -2.41202960e-01 -5.48826260e-01 -2.84404164e-04 -2.43392754e-01
 -1.28416077e-01 -4.66480795e-01 -1.93492053e-01 -2.87363436e-01
  4.39678406e-01 -6.96376852e-02 -4.99278307e-01 -3.89764604e-01
 -3.25527726e-01  4.22254971e+00  4.54633510e-02 -4.72001181e-01
 -2.93810351e-01 -2.76319778e-01 -5.82607407e-01  2.65503824e+00
 -2.72396249e-01 -4.96418858e-01 -4.95429914e-01 -2.43811396e-01]"
Embolism venous,3.9745048961273506,10.28837019102301,"[-0.36652405 -0.19674476 -0.09595962 -0.29745852 -0.3287803  -0.11991129
 -0.01817548  0.026441   -0.16899144 -0.01380743 -0.2742922  -0.38472377
 -0.19555227 -0.20276956 -0.08999366 -0.2805592  -0.30480383 -0.0682742
 -0.05448837 -0.20827455 -0.23802621 -0.15692993  5.16374276 -0.36434663
 -0.25895787 -0.25650461 -0.08761095 -0.15772306]"
Congenital aortic valve incompetence,3.976020162850094,9.546885204057933,"[-0.03804534  0.00892578 -0.20377362 -0.11160388 -0.17762932 -0.30480584
 -0.1678806  -0.16167687 -0.10894514 -0.21751046 -0.10894514 -0.41647303
  5.16688627 -0.3544357  -0.24897225 -0.14483816 -0.2126361  -0.10495703
 -0.14217942 -0.28619464 -0.3172133  -0.12268198 -0.37925063 -0.02209288
 -0.28885338 -0.07482461 -0.19092303 -0.26846969]"
Aortic valve disease,3.9871200356503946,8.790675618211642,"[-0.31621838 -0.4398934  -0.23105969 -0.40072741 -0.31773335 -0.13831523
 -0.22064843  0.02805177 -0.16391574 -0.36300375 -0.07723549 -0.16471369
 -0.44783634 -0.29138547  0.02425781  0.04805759 -0.18331826 -0.02789773
  5.13900843 -0.11619627 -0.22161     0.01342577  0.03231103 -0.07630897
 -0.13540546 -0.3392877  -0.24118709 -0.37121454]"
Intentional self-injury,3.987359764102588,3.047931074618045,"[ 0.21334192 -0.42094543 -0.08483812  0.31413488 -1.27710322  3.51604868
 -0.16650934  0.32076847  0.00403333 -0.2117746  -0.73037797 -1.2324112
  0.53699699  1.06641158  0.26639086 -0.24235653 -0.86237387 -0.31590078
  2.44584876 -0.64337998 -0.55384222  0.08478601  0.29215833  0.16324678
 -0.10988344 -0.73293018 -1.22959352 -0.40994619]"
Acute motor-sensory axonal neuropathy,3.99142837882973,7.454165677111726,"[-1.48208044e-01 -2.35265950e-01 -2.94891733e-01 -4.27299541e-01
 -1.37639255e-01 -4.90595909e-01  5.04305971e-03 -1.85216765e-01
  8.88576397e-02 -6.39298925e-02 -2.12467048e-01 -2.37191577e-01
  1.11791920e-02 -2.94484166e-02 -3.37694572e-01 -3.96356253e-01
 -1.31831973e-01  5.10895494e+00 -7.34360772e-02  2.15089217e-01
 -2.70892991e-04 -3.12503996e-01 -1.16970250e-01 -5.30190158e-01
 -2.54328760e-01 -4.28349156e-01 -4.02844517e-01  1.78066908e-02]"
Amphetamines,3.9930722488672883,8.557461745136232,"[-0.21428845 -0.20761305 -0.23609478 -0.38873904 -0.09902646 -0.46661877
  0.073199   -0.14041397  0.01935073 -0.13752129 -0.07811019 -0.15643494
 -0.12528305  0.06363092 -0.06275676 -0.4292365  -0.14174905  5.14072156
 -0.10748197 -0.3024038  -0.07276986 -0.4292365  -0.13418359 -0.21562353
 -0.31174937 -0.46661877 -0.23698483 -0.1359637 ]"
Cerebellar atrophy,3.994450587194217,4.509093910946867,"[-0.23885446 -0.36367427 -0.37135097 -0.29321672 -0.62109378  2.38793816
 -0.15999062 -0.35200823 -0.1586596  -0.54935939 -0.03496557 -0.78170128
 -0.20045605  3.30258019 -0.32111132 -0.44086606 -0.48087147 -0.59158439
  0.01942603  2.74381833 -0.26033867 -0.05737267 -0.0489305  -0.66557121
 -0.3308597  -0.33534211 -0.41166556 -0.38391812]"
