pt,mean_mae_xgboost,std_mae_xgboost,z_mae_xgboost
Blood glucagon decreased,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Pseudomonas test positive,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Angiogram abnormal,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Hereditary haemorrhagic telangiectasia,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Nontherapeutic agent urine positive,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Blood growth hormone releasing hormone increased,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Cardiac malposition,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Microsurgery to hand,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Pleurodesis,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Congenital teratoma,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Congenital hepatobiliary anomaly,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Decreased insulin requirement,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Joint prosthesis user,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Pseudogynaecomastia,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Liver function test,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Collagenous gastritis,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Knuckle pads,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Rectosigmoid cancer,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Instillation site swelling,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
ECG signs of myocardial infarction,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Intestinal strangulation,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Magnetic resonance imaging heart,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Metastases to reproductive organ,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Nasal abscess,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Reversal of opiate activity,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Schizophreniform disorder,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Sideroblastic anaemia,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Iris disorder,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Ketosis-prone diabetes mellitus,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Otospondylomegaepiphyseal dysplasia,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Lymphocytic infiltration,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Tendon neoplasm,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Hypopharyngeal cancer,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Limb malformation,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Increased viscosity of upper respiratory secretion,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Abortion late,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Sirenomelia,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Tobacco abuse,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Sick leave,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Polyneuropathy alcoholic,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Pterygium,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Stoma site discomfort,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Urine leukocyte esterase,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Pneumopericardium,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Upper airway obstruction,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Persistent foetal circulation,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Methylenetetrahydrofolate reductase gene mutation,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Pharynx radiation injury,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Bladder ablation,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Vulvar dysplasia,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Pneumomediastinum,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Medical device site erosion,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Peritoneal dialysis,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Pancreatitis haemorrhagic,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Peripheral vein thrombus extension,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Nasal crusting,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Insulinoma,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Advanced sleep phase,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Oesophagitis ulcerative,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Polydipsia psychogenic,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
Cerebral vasodilatation,0.13494781240089132,0.1884254156188945,"[ 0.7871079  -0.01637874 -0.44697224 -0.55217484 -0.67281929 -0.51660072
 -0.2311746  -0.57199761 -0.52022893 -0.47057932  0.20958374 -0.08884195
  0.77455006  0.12826893 -0.48611647 -0.68250173  1.24701116  0.13587936
 -0.48754686 -0.47832406 -0.37444235 -0.30609946 -0.17143118  4.59095279
  0.21832433 -0.06973304 -0.34899592 -0.59871897]"
