pt,mean_mae_rf,std_mae_rf,z_mae_rf
Brain stem ischaemia,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Cortisol free urine increased,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Histamine level increased,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Radiation inflammation,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Colorectal carcinoma stage 0,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Inflammatory pseudotumour,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Spinal synovial cyst,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Infusion site necrosis,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Bladder dysplasia,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Vaginal cuff dehiscence,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Inclusion body myositis,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Piriformis syndrome,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Diffuse panbronchiolitis,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Iron metabolism disorder,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Anti-JC virus antibody index,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Trisomy 16,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Non-small cell lung cancer stage IIIA,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Substance abuser,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Epiglottitis obstructive,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Squamous cell carcinoma of the hypopharynx,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Phrenic nerve paralysis,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Hypopituitarism foetal,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Squamous cell carcinoma of pharynx,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Implantable defibrillator replacement,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Pressure of speech,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Vitamin B6 deficiency,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Sexual abstinence,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
VACTERL syndrome,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Respite care,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Usher's syndrome,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Pituitary stalk interruption syndrome,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Drug withdrawal maintenance therapy,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Conjunctival filtering bleb leak,0.0732142857142857,0.12837424252989663,"[-0.57031913 -0.44049038 -0.57031913 -0.37557601  0.33848208  0.01391022
 -0.57031913 -0.57031913 -0.37557601 -0.31066164  0.33848208 -0.18083289
  0.9876258  -0.57031913 -0.57031913 -0.57031913 -0.57031913 -0.05100415
 -0.57031913  0.5332252  -0.37557601 -0.18083289 -0.18083289 -0.57031913
 -0.11591852  3.32454319 -0.57031913  3.32454319]"
False positive radioisotope investigation result,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Aqueductal stenosis,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
T-cell lymphoma,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
"Delusional disorder, grandiose type",0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Stiff leg syndrome,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Vascular access site extravasation,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Greater trochanteric pain syndrome,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Breakthrough COVID-19,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Bone marrow necrosis,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Deposit eye,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Stomach content analysis,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Vulvovaginal swelling,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Bacillus test positive,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Ischaemic pancreatitis,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Becker's muscular dystrophy,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Breast lump removal,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Medical device site dryness,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Cardiac perfusion defect,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Alveolar rhabdomyosarcoma,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Benign neoplasm of cervix uteri,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Biopsy endometrium,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Bronchitis moraxella,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Paraneoplastic dermatomyositis,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Hypercalcitoninaemia,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Poor weight gain neonatal,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Postoperative delirium,0.0732142857142857,0.1880264717576561,"[-0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286
 -0.25642286  0.00949714 -0.38938286  0.40837715  0.14245714 -0.38938286
  0.40837715 -0.25642286  0.40837715 -0.12346286 -0.38938286  4.9290172
 -0.38938286 -0.38938286 -0.38938286 -0.38938286 -0.38938286  0.40837715
 -0.38938286 -0.38938286  0.54133715 -0.38938286]"
Pulmonary hypoplasia,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
Pituitary tumour recurrent,0.0732142857142857,0.1841884433211303,"[-0.39749663 -0.12603552 -0.39749663  0.1454256  -0.39749663 -0.12603552
 -0.12603552 -0.39749663  0.55261727 -0.39749663 -0.39749663  0.41688671
  0.1454256  -0.39749663 -0.39749663 -0.12603552 -0.26176607 -0.12603552
 -0.39749663  0.00969504 -0.39749663 -0.26176607 -0.12603552 -0.12603552
 -0.39749663 -0.39749663 -0.12603552  5.03172565]"
