pt,mean_mae_rf,std_mae_rf,z_mae_rf
Rectal cancer stage IV,1.0205619887493336,1.2141285002772362,"[-0.84057164  0.47436426 -0.01061876  0.01330394 -0.84057164 -0.21810698
 -0.36304088  0.29658553  0.33204323 -0.64326957  0.50742473 -0.70582389
  0.27988192 -0.25053501 -0.70582389 -0.49045126 -0.4432336  -0.59153427
 -0.08932965  0.08598028  4.28612546  0.42441271 -0.0831468  -0.84057164
 -0.54807114  0.04459819 -0.84057164  1.76055201]"
Deafness,1.0208911258963098,1.7747703622438822,"[-0.08579624 -0.17523228  5.06123542 -0.19641933 -0.29421741 -0.16800249
 -0.28716268 -0.42585526 -0.21394045 -0.52441276 -0.50477925 -0.19390248
 -0.41349054 -0.27857537  0.18040625 -0.04188129 -0.16260708 -0.26180893
 -0.2631794  -0.00533198 -0.5702752   0.02791376  0.55470974 -0.18417069
  0.07135463 -0.40162585 -0.0725565  -0.17039633]"
Phlebitis superficial,1.021484275773555,1.6107697069778186,"[-0.63415911 -0.5438773  -0.29924632 -0.38388551  0.06172449 -0.38388551
 -0.36662445 -0.344054   -0.39318013  0.07882235 -0.01332208 -0.60030343
  0.83926976 -0.24148765  0.02958672 -0.59466082 -0.28198526  4.53275713
 -0.08039227 -0.27960484 -0.63415911 -0.32524541 -0.28574712  0.02604701
 -0.32131711  1.86857685 -0.3474645  -0.08218238]"
Anorectal stenosis,1.0217610571644264,1.300522010005894,"[ 0.16593557 -0.17278845 -0.78565457 -0.21364619 -0.39599485  0.0326044
 -0.78565457  0.22662341  0.22542094 -0.78565457 -0.17278845  1.92715033
  1.97871663 -0.78565457 -0.13786621  0.10322185 -0.162277   -0.39879009
 -0.39180085 -0.78565457  3.87723112 -0.41876323 -0.6222236  -0.33680524
 -0.30013351  0.17617521 -0.2752744  -0.78565457]"
Tongue blistering,1.0218380971066696,1.2646988511877877,"[-0.13848382  2.72003337 -0.18650831 -0.43370556 -0.06547643  4.00819117
 -0.53883597 -0.41675787 -0.40930672 -0.27926313 -0.46531328  0.11753945
 -0.58322704 -0.49592912 -0.43714089 -0.30851751 -0.37184935 -0.13611237
 -0.16731966  0.31833486 -0.34737448  0.71864916  0.38367882 -0.22442103
 -0.76805612 -0.48376974 -0.61255509 -0.39650333]"
Neurological decompensation,1.0221848465186933,1.8257559644732277,"[-0.17071902 -0.53999926 -0.24939371 -0.09166592 -0.39303249 -0.28330156
 -0.33620267 -0.06127686  0.24871402  0.15898894 -0.31855659 -0.54596494
 -0.36603069 -0.46326788 -0.34078279 -0.42983024  4.87225483 -0.47834344
  0.13657912 -0.2437633   0.22548839 -0.45671769 -0.43529333 -0.0280776
  0.91485011  0.59562551 -0.38829969 -0.53198125]"
Aeromonas infection,1.0222046864688517,1.5349080445588719,"[-0.57437537  1.09234415  0.14235815 -0.17912596 -0.49173551  0.25480751
 -0.15011836  0.1624912   0.26135756 -0.66597129 -0.04001123 -0.66597129
  0.35409795 -0.21498417 -0.54238472 -0.29670605 -0.31931797 -0.44978567
 -0.1542454  -0.39526236  4.8146421   0.02854302 -0.1258934  -0.63593094
 -0.20677788 -0.28642708 -0.57122738 -0.1443896 ]"
Intestinal resection,1.0222277269148266,1.2738597451760518,"[-0.24270027 -0.25777058 -0.29087832 -0.10620999  0.02238771  4.81434149
  0.11499473 -0.24808344  0.07870627 -0.05256501 -0.25520496 -0.47002484
 -0.69652264 -0.18516276 -0.54355042 -0.42751421 -0.33142947 -0.42821512
  0.06727374  0.62440886 -0.22759621  1.11342412  0.30385085 -0.34028483
 -0.51332304 -0.53001011 -0.56291719 -0.42942437]"
Medulloblastoma,1.0223143781836856,1.4869439660103332,"[-0.39498566 -0.5067837  -0.05492501 -0.47476971  0.3517478  -0.41641196
 -0.31003323 -0.68752717 -0.60774312  0.11523077 -0.32604022 -0.68752717
 -0.41641196 -0.21966149 -0.32604022 -0.68752717 -0.23024918 -0.59178631
  0.39693367  0.58568064 -0.32604022  0.30656193  0.30656193  0.90815381
  1.02695164  4.5619116  -0.68752717 -0.60774312]"
Lymphangitis,1.022449833738128,1.2511500866470953,"[ 0.78186097 -0.12746572 -0.40863179  0.03051245  1.3655612   0.0333405
 -0.52629366  0.11713286  0.12182847 -0.81720798 -0.05514748 -0.81720798
  1.58739864 -0.60365803 -0.28211713 -0.13576776 -0.41067496 -0.62186676
 -0.05389569 -0.39106789  4.2791966  -0.30660772 -0.13624766 -0.81720798
 -0.3925076  -0.22972325 -0.62186676 -0.5616679 ]"
Ovarian enlargement,1.022449833738128,1.2511500866470953,"[ 0.78186097 -0.12746572 -0.40863179  0.03051245  1.3655612   0.0333405
 -0.52629366  0.11713286  0.12182847 -0.81720798 -0.05514748 -0.81720798
  1.58739864 -0.60365803 -0.28211713 -0.13576776 -0.41067496 -0.62186676
 -0.05389569 -0.39106789  4.2791966  -0.30660772 -0.13624766 -0.81720798
 -0.3925076  -0.22972325 -0.62186676 -0.5616679 ]"
Compartment syndrome,1.0235695080174096,0.8142154251777934,"[-0.41190595 -0.60539244 -1.00219761 -0.30485887  0.84947677  3.11928884
 -0.74665336 -0.21695222 -0.23232644 -0.11006839 -0.73554116 -0.82162397
  0.71144    -0.00902526 -0.62150898 -0.8430616   3.34930883 -0.68021597
 -0.21467907 -0.11849613 -0.14727349  0.54605792 -0.05614593 -0.05784736
  0.17231388 -0.02823941 -0.49231671 -0.29155589]"
Tubulointerstitial nephritis,1.0237220126227125,0.9112263446335187,"[-0.0721845  -0.31730263 -0.21203111 -0.31831319 -0.0709985   0.48219397
 -0.70267898  0.38323536  0.52132121  1.28974127 -0.50226099 -0.43586641
 -0.76667691 -0.54230084 -0.35628469 -0.49708139  1.79594739  0.51480357
  0.15350319 -0.80647051 -0.62972336  0.08684028 -0.38280454 -0.81611768
  4.0630197  -0.30146968 -0.63980677 -0.92023322]"
Metabolic encephalopathy,1.0239508954461243,1.4756501205551,"[-5.92010478e-02 -5.01262019e-01 -5.57180512e-01 -3.32518732e-01
 -3.18563199e-01 -3.17931639e-01 -4.13144031e-01 -3.05415446e-01
  9.02302850e-01 -6.69822080e-01 -4.10367147e-01 -4.51684039e-01
 -5.16339374e-01 -4.47551729e-01 -4.25024222e-01 -4.17480989e-01
  4.87026576e+00  1.28444305e-01 -1.41136876e-01  1.99066805e-01
 -2.25992112e-03 -2.68998738e-02 -2.73728903e-01 -4.51638756e-02
  5.69455817e-01  3.49040509e-01 -2.51294469e-01 -1.34605918e-01]"
Blood bicarbonate increased,1.0249381016843626,1.1564836666514455,"[-0.88625385 -0.3712704   0.15737922 -0.4867537   0.55538788 -0.58132663
 -0.76499878 -0.68416207 -0.6303268   0.78322217 -0.04823204 -0.76499878
  0.49263772 -0.4867537  -0.44885578 -0.82562632 -0.4867537   2.31641456
 -0.20079029  0.46920098 -0.58746651 -0.363376   -0.20693017 -0.57336218
 -0.34475271  3.59555627 -0.16565594  1.53884754]"
Anaphylactoid shock,1.025362409639729,1.2138208816987746,"[-0.74700313  0.08376875 -0.18234157 -0.12542939 -0.56680654  0.21164368
 -0.14689297  0.39869752 -0.03315415 -0.84473947 -0.02297009 -0.0345859
 -0.05087529 -0.44730073 -0.47003021 -0.36421524  0.0193805  -0.67336279
 -0.34956439 -0.6111175   4.40839724  0.30264945 -0.75488487  0.57776667
 -0.51448489 -0.25629484 -0.65714853  1.85089864]"
Bicuspid aortic valve,1.026344452568548,1.7694074029727929,"[-3.36355184e-01 -1.36045779e-01 -2.05929621e-01 -1.48195117e-02
 -5.09867159e-01  2.10140436e-01 -1.06373565e-01  6.32290746e-01
  3.62120697e-01 -4.90971540e-01 -5.66183356e-02 -5.07879353e-01
 -2.63028690e-01 -2.27793826e-01 -4.73132826e-01 -1.28241431e-01
 -1.73502313e-01 -4.61262848e-01 -9.26906259e-02 -4.99363151e-01
  5.00294651e+00 -1.84897524e-03 -1.88629913e-01 -3.06150324e-01
 -4.52038716e-01 -1.30342794e-01 -4.83090688e-01  3.84787831e-02]"
Metastatic gastric cancer,1.0268638858019385,1.481136286104701,"[-0.69329467  2.67221549 -0.69329467 -0.4408814  -0.52501916 -0.33129187
 -0.48381061  0.12043887 -0.0868938  -0.55867426  0.21808668 -0.52109263
 -0.02336032 -0.48381061  0.33947554 -0.31172988 -0.24190186  3.49638648
  0.02310048 -0.69329467  1.88973585  0.06089874 -0.19462528 -0.02248684
 -0.49956738 -0.69329467 -0.69329467 -0.6287189 ]"
Aortic aneurysm,1.0268710179746459,1.0606377532824602,"[-0.44746811 -0.76246916  0.70200918 -0.13048436 -0.91512822  3.69410309
 -0.54226709 -0.40290872 -0.26054786  1.63440237 -0.67780102  0.67331387
 -0.96616529  1.34338887 -0.46699451 -0.32410082 -0.23841335 -0.74769201
  0.24771225 -0.78042088 -0.45514119  1.21193244  0.39621003 -0.83289775
 -0.07496102 -0.90959253  0.46822419 -0.43584238]"
Intussusception,1.0278628018493277,1.4512204253691867,"[-0.24929638 -0.27335506 -0.09630686 -0.20067137  0.34194153 -0.22602488
 -0.27923071 -0.36873056  0.11043178  4.41724417 -0.59115572 -0.19695684
 -0.213167   -0.70827476 -0.1110763  -0.3890746  -0.64880556  1.86803593
 -0.28908435 -0.48930241  0.48727279 -0.70827476 -0.27906648 -0.56471195
 -0.70827476 -0.45670231 -0.03050203  0.85311945]"
Blood cholesterol decreased,1.0280257614868622,1.1564301242134087,"[ 0.70327525  0.14560469  0.17864191 -0.21505637  0.02862058 -0.58084169
 -0.67526457  0.08478341  0.17151262  4.81381767 -0.1877566  -0.77389201
 -0.55245231 -0.38033186 -0.54931511 -0.3922496   0.2734511   0.18431214
 -0.72014447  0.13445036 -0.11448304 -0.21711082 -0.70286779 -0.16721657
  0.12780506 -0.7730376   0.14526764  0.01047797]"
Type IV hypersensitivity reaction,1.0280720047527623,1.7040893724532036,"[-0.34023369 -0.59000767 -0.3953067  -0.12969562  0.19581875 -0.43205183
 -0.44036488 -0.19352402  0.08543159  0.41580837  0.45776743 -0.59910171
  0.2738666  -0.52880459 -0.42219568 -0.45416105  4.87662427 -0.39258237
 -0.0793811   0.13752155  0.03940762  0.03697917 -0.20140952 -0.51735338
  0.65481016 -0.44638393 -0.56624232 -0.44523547]"
Soft tissue inflammation,1.0281717683123641,1.9437156727997336,"[-0.40219952 -0.14483452 -0.05815566 -0.08819419 -0.33728497  0.48822299
 -0.01830608  0.31216509  0.33438688 -0.43946747 -0.06139748 -0.52897231
 -0.41379899 -0.21784836 -0.47564002 -0.10915072 -0.15781737 -0.42068512
 -0.00941736 -0.41718729  5.00555283  0.18093973 -0.09722024 -0.36815842
 -0.34393571 -0.15365112 -0.52897231 -0.52897231]"
Pneumocystis jirovecii infection,1.0287221494599286,1.4019570046306489,"[-0.73377582 -0.25421634 -0.36761853 -0.34453443 -0.21511743 -0.27999388
 -0.46088441  0.28652205  0.35675274 -0.73377582 -0.28635945  2.1823772
 -0.2652043  -0.46088441  0.13107648  0.22013731 -0.05224848 -0.52091321
 -0.29534689 -0.65377513  4.37173859  0.35131791 -0.2110771  -0.42737451
 -0.38000361 -0.02686231 -0.59926651 -0.33068971]"
Ileal perforation,1.0289425408879977,1.8090870928459377,"[-0.49987812  0.8089423  -0.38036209 -0.42777811 -0.49987812 -0.49987812
 -0.15289168  0.14509471  0.09985611 -0.56876341  0.41532747 -0.56876341
 -0.13999129 -0.31150014  0.3770198  -0.32203914 -0.37727001  4.57650196
 -0.56876341 -0.56876341  1.49090782 -0.0777989  -0.11944325  0.1631955
 -0.3396623  -0.56876341 -0.56876341 -0.51589392]"
Skin reaction,1.0305287274859731,1.6057586991702162,"[ 0.15001721 -0.52192788  0.03719306 -0.37498402 -0.20655533 -0.48758498
 -0.00930299 -0.16653774 -0.26390038 -0.33363106 -0.58523354 -0.25171021
 -0.47485737  4.97257204  0.08596136  0.06622034 -0.30485492 -0.09712628
  0.06376481 -0.58530743 -0.55760363  0.50352809 -0.09102309 -0.21137989
  0.22544157 -0.4850143   0.36856074 -0.46472418]"
Diaphragmatic hernia,1.0314178014930098,1.7824427794973037,"[ 0.91292315 -0.42940957  0.31961101  0.02056384 -0.07094646  0.02018931
 -0.57865409 -0.35347429 -0.20895723  4.91181975 -0.50669139  0.11380281
  0.09519894 -0.51247265 -0.20575502 -0.39716492 -0.1288289   0.27211788
 -0.35069714 -0.23309916 -0.39583907 -0.28086992 -0.51120039 -0.38749876
 -0.4492598  -0.40863496  0.17696561 -0.43373858]"
Chronic lymphocytic leukaemia recurrent,1.0317989484159125,1.6439600941332329,"[-0.62763017 -0.38240942 -0.19849386 -0.50967017 -0.04988127 -0.32575461
  0.02812537 -0.39171018 -0.26816973 -0.22512942 -0.23443018 -0.62763017
  0.78112243 -0.29734218 -0.31307018 -0.62763017 -0.1817924   3.84554888
  0.08139651 -0.10653607 -0.62763017 -0.19849386 -0.19849386 -0.20779462
 -0.35175682  3.05068108 -0.39171018 -0.4437146 ]"
"Astrocytoma, low grade",1.0317989484159125,1.6439600941332329,"[-0.62763017 -0.38240942 -0.19849386 -0.50967017 -0.04988127 -0.32575461
  0.02812537 -0.39171018 -0.26816973 -0.22512942 -0.23443018 -0.62763017
  0.78112243 -0.29734218 -0.31307018 -0.62763017 -0.1817924   3.84554888
  0.08139651 -0.10653607 -0.62763017 -0.19849386 -0.19849386 -0.20779462
 -0.35175682  3.05068108 -0.39171018 -0.4437146 ]"
Diabetic wound,1.0317989484159125,1.6439600941332329,"[-0.62763017 -0.38240942 -0.19849386 -0.50967017 -0.04988127 -0.32575461
  0.02812537 -0.39171018 -0.26816973 -0.22512942 -0.23443018 -0.62763017
  0.78112243 -0.29734218 -0.31307018 -0.62763017 -0.1817924   3.84554888
  0.08139651 -0.10653607 -0.62763017 -0.19849386 -0.19849386 -0.20779462
 -0.35175682  3.05068108 -0.39171018 -0.4437146 ]"
Biliary drainage,1.0317989484159125,1.6439600941332329,"[-0.62763017 -0.38240942 -0.19849386 -0.50967017 -0.04988127 -0.32575461
  0.02812537 -0.39171018 -0.26816973 -0.22512942 -0.23443018 -0.62763017
  0.78112243 -0.29734218 -0.31307018 -0.62763017 -0.1817924   3.84554888
  0.08139651 -0.10653607 -0.62763017 -0.19849386 -0.19849386 -0.20779462
 -0.35175682  3.05068108 -0.39171018 -0.4437146 ]"
Prostatic specific antigen decreased,1.0317989484159125,1.6439600941332329,"[-0.62763017 -0.38240942 -0.19849386 -0.50967017 -0.04988127 -0.32575461
  0.02812537 -0.39171018 -0.26816973 -0.22512942 -0.23443018 -0.62763017
  0.78112243 -0.29734218 -0.31307018 -0.62763017 -0.1817924   3.84554888
  0.08139651 -0.10653607 -0.62763017 -0.19849386 -0.19849386 -0.20779462
 -0.35175682  3.05068108 -0.39171018 -0.4437146 ]"
Cardiorenal syndrome,1.0317989484159125,1.6439600941332329,"[-0.62763017 -0.38240942 -0.19849386 -0.50967017 -0.04988127 -0.32575461
  0.02812537 -0.39171018 -0.26816973 -0.22512942 -0.23443018 -0.62763017
  0.78112243 -0.29734218 -0.31307018 -0.62763017 -0.1817924   3.84554888
  0.08139651 -0.10653607 -0.62763017 -0.19849386 -0.19849386 -0.20779462
 -0.35175682  3.05068108 -0.39171018 -0.4437146 ]"
Duodenal varices,1.0317989484159125,1.6439600941332329,"[-0.62763017 -0.38240942 -0.19849386 -0.50967017 -0.04988127 -0.32575461
  0.02812537 -0.39171018 -0.26816973 -0.22512942 -0.23443018 -0.62763017
  0.78112243 -0.29734218 -0.31307018 -0.62763017 -0.1817924   3.84554888
  0.08139651 -0.10653607 -0.62763017 -0.19849386 -0.19849386 -0.20779462
 -0.35175682  3.05068108 -0.39171018 -0.4437146 ]"
Social fear,1.0317989484159125,1.6439600941332329,"[-0.62763017 -0.38240942 -0.19849386 -0.50967017 -0.04988127 -0.32575461
  0.02812537 -0.39171018 -0.26816973 -0.22512942 -0.23443018 -0.62763017
  0.78112243 -0.29734218 -0.31307018 -0.62763017 -0.1817924   3.84554888
  0.08139651 -0.10653607 -0.62763017 -0.19849386 -0.19849386 -0.20779462
 -0.35175682  3.05068108 -0.39171018 -0.4437146 ]"
Congenital scoliosis,1.0317989484159125,1.6439600941332329,"[-0.62763017 -0.38240942 -0.19849386 -0.50967017 -0.04988127 -0.32575461
  0.02812537 -0.39171018 -0.26816973 -0.22512942 -0.23443018 -0.62763017
  0.78112243 -0.29734218 -0.31307018 -0.62763017 -0.1817924   3.84554888
  0.08139651 -0.10653607 -0.62763017 -0.19849386 -0.19849386 -0.20779462
 -0.35175682  3.05068108 -0.39171018 -0.4437146 ]"
Lip neoplasm malignant stage unspecified,1.0317989484159125,1.6439600941332329,"[-0.62763017 -0.38240942 -0.19849386 -0.50967017 -0.04988127 -0.32575461
  0.02812537 -0.39171018 -0.26816973 -0.22512942 -0.23443018 -0.62763017
  0.78112243 -0.29734218 -0.31307018 -0.62763017 -0.1817924   3.84554888
  0.08139651 -0.10653607 -0.62763017 -0.19849386 -0.19849386 -0.20779462
 -0.35175682  3.05068108 -0.39171018 -0.4437146 ]"
Ammonia,1.0317989484159125,1.6439600941332329,"[-0.62763017 -0.38240942 -0.19849386 -0.50967017 -0.04988127 -0.32575461
  0.02812537 -0.39171018 -0.26816973 -0.22512942 -0.23443018 -0.62763017
  0.78112243 -0.29734218 -0.31307018 -0.62763017 -0.1817924   3.84554888
  0.08139651 -0.10653607 -0.62763017 -0.19849386 -0.19849386 -0.20779462
 -0.35175682  3.05068108 -0.39171018 -0.4437146 ]"
Tachycardia,1.0318796797235354,0.9084944161190972,"[ 0.20896357 -1.12736196  1.98982685 -0.53704028 -0.86759587  0.96253701
 -0.57226314 -0.44075173  0.10973508 -0.36750737 -0.68115268 -0.87912058
 -0.83459458 -0.08046468 -0.13333218  0.50619418 -0.73538592 -0.66127293
  2.59981892 -1.12146259 -0.10695122  1.47287922  2.05883343 -1.04585652
  0.02597541 -0.07422794  0.97395701 -0.64237852]"
Burn oral cavity,1.0321992231356933,1.106180852421009,"[-0.06709009 -0.82436627 -0.41544472 -0.30738748  0.31774862  4.33223051
 -0.64835795 -0.37267255 -0.11074303  1.34856842 -0.78639697 -0.37140984
  0.45228972 -0.24554991 -0.81808859 -0.85091967 -0.4058169  -0.36758821
 -0.51362595  0.02997649 -0.2819643   0.88630486 -0.0635004   0.64418099
 -0.74500412 -0.35646791 -0.32016655  0.86126181]"
Moaning,1.0340942701021008,2.1773537529215887,"[ 0.44616794 -0.07749488  0.42678512  0.08657843  0.27425302 -0.23777516
 -0.47493168 -0.47493168 -0.33664546  4.99196754 -0.27809399 -0.47417278
 -0.46688723 -0.40156826 -0.09133502 -0.44021002 -0.25953101  0.11164805
 -0.37794077 -0.37257425 -0.47493168 -0.17333238 -0.4125821   0.23640387
 -0.37207386 -0.34805339 -0.0505703   0.02183192]"
Cardioactive drug level increased,1.0344279525182294,1.2751570528541447,"[-0.08585438 -0.46568239  0.1614406   0.09488295  2.49848977 -0.26950002
 -0.28182063  0.10553419  0.49165705 -0.38157978 -0.0140822  -0.58771797
  0.10693265 -0.23837347 -0.14041357  0.06044018 -0.3935697  -0.28340142
 -0.33769516 -0.72216378  4.18924012 -0.26902916 -0.2827765  -0.69277299
 -0.73553925 -0.39451143 -0.81121612 -0.3209176 ]"
Coronary artery disease,1.0353863545900845,0.9732755892119216,"[ 3.47608872e-01 -2.73340446e-01 -1.00268001e-01 -2.62098075e-01
 -9.60708722e-01 -4.55898639e-01 -2.29165634e-03 -1.21133283e-01
 -2.43227845e-01  3.18673969e-01 -6.20627042e-01  1.98828264e-01
 -3.47667545e-01  4.46340290e+00  8.47728983e-02 -1.23065702e-01
 -2.28085359e-01 -6.73544799e-01  2.92881427e-01 -1.78055023e-01
 -7.20247952e-01  2.06537045e-01 -2.74205574e-01 -3.60621383e-01
 -4.71125532e-02 -9.62434332e-01  1.75961286e+00 -7.17684303e-01]"
Keratoacanthoma,1.0354728159465216,1.3833153596951733,"[-0.05280348 -0.45727571 -0.34193841  0.09532445  0.69537609 -0.38179861
 -0.66906466 -0.4206862  -0.69796914  4.42415947  1.73477723 -0.41142541
  0.40961487 -0.56619568 -0.43317377 -0.54237117 -0.12987285  0.53498499
 -0.62820817 -0.32861233 -0.387562   -0.15350465 -0.39953794 -0.58677613
 -0.11661697  0.61344    -0.44456315 -0.35772068]"
Status epilepticus,1.0364728090160082,0.8496210499367723,"[-0.38515334 -1.07376459 -0.84758386 -0.25352985 -0.37841107  3.5335097
  2.1648019  -0.10408762  0.03634882 -0.32036628  0.24439659 -0.93889573
 -0.67560198 -0.84732237 -0.22792109 -0.37745994  0.24222714  1.95861348
  0.19010981 -0.07377279 -0.39544495  0.516055    0.19565846 -0.59743297
  0.22917211 -0.64828593 -0.21607439 -0.94978424]"
Administration site erythema,1.0364969396488861,1.3477669197907567,"[-0.13543383 -0.24807898  0.09392248 -0.28088549  0.07166517  4.74701823
 -0.62711338 -0.27136139 -0.40850322  0.09496374 -0.20037086  0.28136548
 -0.32632049 -0.27895615 -0.62799329 -0.72998581 -0.35137936 -0.41342371
 -0.04096465  0.32282545  0.01992136  0.77629771  0.83555498 -0.59877855
 -0.75408978  0.25460058 -0.61842678 -0.58606945]"
Irritable bowel syndrome,1.0365062768840563,1.3252150767475137,"[-0.29778544 -0.06709561 -0.29847872  0.01555033 -0.649615   -0.26382587
  4.36868041 -0.11610959 -0.23807449 -0.43443642 -0.47164536 -0.23386893
 -0.66090793  0.024327   -0.56619375 -0.30435022  0.18564998  0.03505822
  0.40635902  0.53992391 -0.51538407 -0.42095338 -0.59525995 -0.76549809
  2.08605988 -0.60039094  0.27494431 -0.43667929]"
Asperger's disorder,1.0366796625773522,1.6819424570208097,"[ 1.20873296e-01 -1.18813099e-01 -5.85642009e-01 -1.90202646e-01
 -2.92934961e-01  2.43351816e-01 -6.16358579e-01  3.97811023e-01
  3.72266805e-01 -5.74505036e-01  7.49946963e-02 -5.79235333e-01
  1.59490235e+00 -3.46992849e-01 -3.38811455e-01 -2.46067299e-01
 -2.97380361e-01 -4.01865385e-01 -5.44219626e-01 -5.41740695e-01
  4.66125355e+00 -2.36726559e-01 -3.54870573e-01 -3.93619105e-01
 -5.26556121e-01  3.54468310e-03 -2.80429342e-01 -2.02718612e-03]"
Methaemoglobinaemia,1.0372245561481879,1.5082824354396178,"[ 0.54215204  0.04397555  0.26430669 -0.21721316 -0.40421793 -0.43152524
 -0.41851126 -0.4534082  -0.08134862  4.90692708 -0.4484415  -0.01512882
  0.39427654 -0.17258777 -0.29336548 -0.54961324 -0.09599905 -0.1512051
 -0.55541127 -0.31886935 -0.09282725 -0.29255661 -0.61366467  0.67785635
 -0.33659297  0.03832292 -0.26005221 -0.66527749]"
Cholecystitis infective,1.0382233675489017,1.3872129991619184,"[ 0.32829947 -0.70952802  0.47482132  0.30289431 -0.32749466  0.53534542
 -0.51945342 -0.49625475 -0.2895869   4.87932816 -0.39806483 -0.01342523
 -0.58546084 -0.40154268 -0.14486703 -0.03912181 -0.22291061 -0.3171739
 -0.46358635 -0.32787474  0.27891796  0.48437722 -0.34344672 -0.11742895
 -0.40697039 -0.55950319 -0.23277558 -0.36751328]"
Iron deficiency anaemia,1.0382466294090966,1.355237457848376,"[-0.0699069  -0.17956564 -0.67794326 -0.36895013  0.08614901 -0.12576828
 -0.5131223   0.04720451  0.2229248  -0.40792222 -0.58272244 -0.51257113
  0.23292599 -0.11088434  0.1508866  -0.55584827  1.64551734  0.07956216
  0.68560979 -0.67776057  0.21045259 -0.18137242 -0.2198895  -0.73061394
  4.50414451 -0.60977407 -0.64886451 -0.69189738]"
Dermatosis,1.039431266099566,1.730827944634475,"[-4.48789884e-01 -1.29901964e-01 -4.95729697e-01 -1.76193533e-01
 -5.48241846e-01  7.68059308e-02 -5.61673772e-02  6.72068564e-01
  3.46988450e-01 -5.65174494e-01  1.04500609e-01 -5.74390880e-01
 -4.38522859e-01 -1.05962820e-01 -8.94705421e-02 -1.32449378e-03
 -3.23432745e-01  2.32031395e+00 -6.00539915e-01 -5.69032625e-01
  4.27995040e+00 -4.35837296e-01 -5.42883591e-01 -3.97655418e-01
 -4.77739975e-01 -3.15716483e-01 -5.37525336e-01  2.96058762e-02]"
Vasoplegia syndrome,1.0397932992891807,0.97429333463295,"[-2.73528881e-04 -4.58832993e-01 -5.84578632e-01 -4.12545416e-01
 -2.50453205e-01  2.16940855e-01 -5.74387613e-01 -6.38628548e-01
 -5.19489937e-01 -6.12980094e-01 -2.42863547e-01 -7.85867931e-01
 -7.27254116e-01  4.39335639e+00 -8.11829508e-01 -2.07916174e-01
  6.45780121e-02 -6.24288583e-02 -1.58995307e-02 -2.75967929e-01
  1.92322989e+00  3.79294972e-01 -3.98509990e-01 -8.36415219e-03
  4.86390148e-01 -3.14910531e-01  3.87968844e-01  5.22231271e-02]"
Blood bicarbonate decreased,1.0402420430970236,2.0855784131950723,"[-0.41494396 -0.42654184  0.1724515   0.0061093  -0.37703674  0.18022262
 -0.01649532  0.70785297  0.29154945 -0.31569016 -0.37612728 -0.48110087
 -0.16268294 -0.19442582 -0.48657053 -0.12379263 -0.14776595 -0.477881
 -0.01877562 -0.43479261  4.97228917  0.17772054 -0.06332798 -0.46174394
 -0.44446589 -0.15644246 -0.49466865 -0.43292335]"
Phimosis,1.0406852372442648,1.3678081398644688,"[-0.64634607 -0.21364036 -0.26037411 -0.26428927 -0.75184062 -0.30207754
 -0.27004869  0.54211523  0.41912262 -0.63002892 -0.26806342  2.22887207
  0.10855918 -0.40097739  0.18597007  0.18396446  0.03776497 -0.68744013
 -0.01293501 -0.60956988  4.26128184  0.04182317 -0.19832591 -0.61487694
 -0.08646925 -0.48960459 -0.69218632 -0.61037917]"
Osteoporosis,1.0408622488006631,1.0984827323391568,"[-0.19353779 -0.91500563 -0.01184874 -0.34923613 -0.18760095  0.24730303
 -0.5971522   0.22699151 -0.04686375 -0.14926126 -0.51531183 -0.76775645
 -0.33173407  0.66581482  0.15830651  0.16579341  0.18516475 -0.56821424
  2.20738459 -0.54495923 -0.85916694  4.20207652 -0.04209768 -0.3876865
  0.02389783 -0.36582683 -0.51520092 -0.73427182]"
Guillain-Barre syndrome,1.0409366687835795,0.972951284080261,"[-0.45132014 -0.61035408  0.06978441 -0.49322955 -0.83416574  0.25880904
 -0.51059566 -0.19368578  0.21316556 -0.4485186  -1.01982049 -0.12892231
 -0.88825898  3.48795589  0.18271603 -0.62746976 -0.29715859  0.10022688
  0.11915865  2.54481314 -0.24409168  0.75399281  0.91488622 -0.69078483
  1.05323245 -0.91248627 -0.51875698 -0.82912162]"
Pregnancy of partner,1.0412387780307795,1.343576762266868,"[ 1.30854655e-01 -2.29440202e-02 -5.50303628e-01 -7.23660517e-01
  3.07649077e+00 -7.74975280e-01 -7.74975280e-01 -4.92621165e-01
 -1.93058961e-01  1.10292143e+00 -2.50386660e-01 -2.04576161e-03
 -2.85784156e-01  7.21305510e-02  2.85869913e-01  9.00394923e-02
  3.22323248e-01 -3.01767176e-01 -4.36888324e-01  3.51959825e+00
 -6.92871659e-01 -4.22690718e-01 -5.32351203e-01 -6.25450352e-01
 -2.52458461e-01 -2.60455242e-01 -5.77211868e-01 -4.27327879e-01]"
Metastatic neoplasm,1.0416922187625575,1.4652424881885817,"[-0.24544288 -0.42169185 -0.07570555 -0.52110663 -0.11185801 -0.45794602
 -0.14089648 -0.26530891 -0.38450567 -0.51483911 -0.16548176 -0.23455702
 -0.28965186  4.98084419 -0.66905964  0.02538486 -0.29806521 -0.43063393
  0.4778702  -0.5311876  -0.10837793  0.44214239 -0.32767525 -0.02693483
  0.30239251 -0.07708344  0.2954128  -0.22603736]"
