index_pt,pt
118,Allergic bronchitis
1177,Drug level decreased
1945,Incontinence
3668,Vaginal haemorrhage
1420,Faeces soft
534,Bone deformity
1502,Full blood count increased
653,Carbohydrate antigen 125 increased
1068,Device expulsion
3487,Testicular pain
3739,Vulvovaginal dryness
548,Bone loss
1062,Device deployment issue
1667,Haemarthrosis
1759,Hepatic lesion
3654,Uterine leiomyoma
1832,Hyperglycaemia
922,Corneal disorder
1131,Disease progression
2737,Oxygen saturation abnormal
2395,Medical device site infection
3065,Protein total decreased
2560,Necrotising fasciitis
3731,Vomiting
634,COVID-19
1433,Fatigue
344,Back pain
38,Accidental exposure to product
2700,Oropharyngeal pain
1039,Dermatitis allergic
1496,Frequent bowel movements
2553,Nausea
3778,Wrong technique in drug usage process
173,Angioedema
1312,Epistaxis
3046,Product use in unapproved indication
1003,Death
3723,Vitreous floaters
3314,Skin depigmentation
114,Alanine aminotransferase
2081,Intercepted medication error
3412,Sternal fracture
3576,Traumatic haemorrhage
67,Acute leukaemia
450,Blood chloride increased
2216,Laryngeal oedema
1254,Empyema
990,Cytomegalovirus test positive
1174,Drug level abnormal
1347,Expanded disability status scale score increased
1698,Haemorrhagic arteriovenous malformation
2536,Nail disorder
907,Conjunctival oedema
1883,Ileal stenosis
2500,Muscle haemorrhage
493,Blood pressure decreased
1172,Drug ineffective
2241,Leukocytosis
798,Chondropathy
1214,Dysstasia
2589,Neuropathy peripheral
280,Arthropathy
822,Chronic myelomonocytic leukaemia
3371,Spinal cord disorder
1990,Infrequent bowel movements
716,Catheter site inflammation
1744,Heparin-induced thrombocytopenia
2711,Osteomyelitis
2307,Lung adenocarcinoma
2685,Oral mucosal blistering
2322,Lung transplant rejection
3221,Retroperitoneal haematoma
29,Abscess fungal
596,Breast inflammation
175,Angiogram
1218,Ear haemorrhage
385,Biliary dilatation
1696,Haemorrhage urinary tract
2729,Ovarian cyst ruptured
3345,Skin tightness
1117,Diarrhoea haemorrhagic
2153,Joint arthroplasty
2196,Lacrimal structure injury
121,Allergic reaction to excipient
212,Anticonvulsant drug level below therapeutic
1358,Exposure via direct contact
2858,Pharyngeal inflammation
225,Aortitis
3163,Rehabilitation therapy
1836,Hypermetabolism
2029,Injection site hypersensitivity
744,Cerebral artery embolism
3012,Product dispensing issue
1053,Device alarm issue
805,Chromaturia
2623,Nonspecific reaction
3475,Tendonitis
3379,Spinal fracture
1226,Ear swelling
1809,Hospice care
1581,Gastrostomy
2605,Night blindness
2507,Musculoskeletal chest pain
2376,Mastitis
3205,Retinal artery occlusion
1327,Erythema of eyelid
3145,Recalled product administered
776,Chest discomfort
78,Adenocarcinoma
1535,Gastric infection
573,Brain operation
443,Blood blister
1578,Gastrointestinal ulcer
2199,Lacunar stroke
380,Bile duct stenosis
1089,Device related thrombosis
984,Cytomegalovirus colitis
3763,White coat hypertension
2518,Myelitis
1041,Dermatitis herpetiformis
2361,Malignant neoplasm of spinal cord
104,Adrenal mass
3628,Urethral disorder
3749,Weight bearing difficulty
1228,Early satiety
3598,Tumour marker abnormal
929,Corneal transplant
1995,Infusion site discolouration
2305,Lower respiratory tract infection viral
1734,Heavy menstrual bleeding
651,Capillary fragility
1195,Duodenal perforation
2090,Intermittent claudication
319,Autoimmune colitis
1075,Device kink
1552,Gastroenteritis salmonella
90,Adhesive tape use
1085,Device placement issue
2317,Lung neoplasm
2133,Invasive lobular breast carcinoma
2690,Oral pain
2420,Menorrhagia
1443,Feeling of body temperature change
3004,Product contamination physical
1605,Gingival discomfort
2475,Mood altered
408,Bladder dysfunction
3677,Vascular occlusion
1044,Dermatofibrosarcoma protuberans
1442,Feeling jittery
2949,Postoperative thrombosis
999,Daydreaming
2338,Lymphoedema
2950,Postoperative wound infection
257,Application site reaction
1736,Helicobacter infection
1202,Dysfunctional uterine bleeding
1619,Glomerular filtration rate increased
565,Brain cancer metastatic
2522,Myeloid leukaemia
143,Anaemia
321,Autoimmune disorder
1383,Eye irritation
3,Abdominal distension
3620,Upper respiratory tract infection
228,Aphonia
1219,Ear infection
1387,Eye pain
1490,Foreign body sensation in eyes
2493,Multiple sclerosis relapse
1532,Gastric disorder
1983,Inflammation
1723,Headache
3018,Product dose omission issue
3595,Tumour haemorrhage
55,Actinic keratosis
1330,Escherichia infection
3066,Protein total increased
1093,Diabetes mellitus
492,Blood potassium increased
1160,Drug dose omission
2933,Post procedural discomfort
3059,Prostate cancer stage IV
1090,Device safety feature issue
2910,Pneumonia pneumococcal
3718,Vitamin B1 deficiency
1866,Hypoparathyroidism
1617,Glioma
3453,Symmetrical drug-related intertriginous and flexural exanthema
334,B precursor type acute leukaemia
342,BRASH syndrome
269,Arterial insufficiency
1533,Gastric fistula
263,Application site vesicles
1462,Fluid overload
353,Bacterial sepsis
1856,Hypervolaemia
3392,Sprue-like enteropathy
2511,Mutism
3007,Product delivery mechanism issue
966,Cutaneous symptom
1299,Eosinophil percentage increased
2082,Intercepted product administration error
2952,Posture abnormal
2848,Peritonitis bacterial
2147,Jarisch-Herxheimer reaction
609,Bronchial wall thickening
1798,Hirsutism
2390,Medical device discomfort
2489,Multiple fractures
3549,Tooth disorder
1418,Faeces hard
1768,Hepatitis C
689,Cardiorenal syndrome
818,Chronic lymphocytic leukaemia recurrent
296,"Astrocytoma, low grade"
345,Bacterial abdominal infection
3062,Prostatic specific antigen decreased
1550,Gastroduodenal ulcer
2740,Oxygen therapy
3120,Pyroglutamic acidosis
3715,Visual field defect
1752,Hepatic cyst
3587,Trigeminal neuralgia
2937,Post procedural haemorrhage
151,Anal haemorrhage
598,Breast mass
755,Cerebrovascular accident
2989,Product administration error
335,B-cell lymphoma
5,Abdominal infection
216,Antiphospholipid syndrome
3727,Vocal cord disorder
411,Bladder operation
1165,Drug effect incomplete
2957,Pregnancy
99,Administration site reaction
1917,Implant site erosion
3370,Spinal cord compression
2437,Metastases to central nervous system
3283,Sepsis
1683,Haemoglobin increased
2422,Menstruation irregular
1435,Fear of injection
1410,Facial spasm
3619,Upper respiratory tract congestion
1857,Hypoacusis
2750,Palmar-plantar erythrodysaesthesia syndrome
849,Colitis ulcerative
2573,Nephropathy
361,Basal ganglia haemorrhage
935,Coronary artery occlusion
2362,Malignant neoplasm progression
582,Breast cancer female
3182,Renal injury
527,Body temperature increased
2503,Muscle spasms
2866,Photosensitivity reaction
1792,High density lipoprotein increased
2269,Lipase increased
970,Cyst removal
2512,Myalgia
350,Bacterial infection
1388,Eye pruritus
466,Blood electrolytes decreased
1143,Dizziness postural
362,Basedow's disease
2487,Mucous stools
3470,Tenderness
2691,Oral pruritus
3117,Pyelonephritis
2545,Nasal dryness
3063,Prostatic specific antigen increased
3347,Skin ulcer
2510,Musculoskeletal stiffness
3649,Uterine cancer
2197,Lactose intolerance
1859,Hypoaesthesia oral
2629,Obstruction
101,Adnexal torsion
428,Blindness
973,Cystitis
311,Atypical femur fracture
1716,Hallucination
3459,Systemic inflammatory response syndrome
513,Blood urine present
2319,Lung opacity
298,Atelectasis
1499,Frustration tolerance decreased
2491,Multiple organ dysfunction syndrome
3365,Speech disorder
3781,Yellow skin
710,Catheter management
3499,Therapeutic product ineffective
1451,Fibula fracture
214,Antinuclear antibody increased
2037,Injection site irritation
3712,Virologic failure
2854,Pharyngeal disorder
3147,Rectal adenocarcinoma
786,Cholangitis acute
1004,Debridement
272,Arteriovenous fistula
2080,Intercepted drug dispensing error
2586,Neurological symptom
1498,Frustration
1880,Idiopathic pulmonary fibrosis
3203,Restrictive pulmonary disease
30,Abscess jaw
1191,Dry throat
1245,Electrolyte imbalance
1461,Flatulence
1005,Decreased activity
1670,Haematocrit decreased
580,Breast abscess
2754,Pancreatic carcinoma
969,Cyst
31,Abscess limb
614,Bronchoscopy
2300,Lower limb fracture
2332,Lymphocyte count decreased
581,Breast cancer
1408,Facial pain
3523,Thyroid cancer
3609,Ulcer
1728,Heart rate irregular
1512,Gait disturbance
3048,Product use issue
1631,Glycosylated haemoglobin increased
3633,Urinary tract disorder
554,Bone marrow transplant
2492,Multiple sclerosis
1911,Impaired healing
3526,Thyroid disorder
1722,Head injury
1568,Gastrointestinal perforation
1480,Food poisoning
2024,Injection site erythema
2054,Injury
40,Accidental overdose
644,Cancer pain
2290,Localised oedema
3775,Wrong product administered
1203,Dysgeusia
1464,Flushing
1661,Gynaecomastia
508,Blood urea increased
3297,Sickle cell anaemia with crisis
1259,End stage renal disease
1217,Ear discomfort
2043,Injection site pain
2982,Procedural pain
2299,Lower gastrointestinal haemorrhage
3327,Skin infection
721,Catheterisation cardiac
594,Breast enlargement
2504,Muscle tightness
1190,Dry skin
2785,Parkinson's disease
3068,Protein urine present
3312,Skin burning sensation
3653,Uterine disorder
1060,Device delivery system issue
1055,Device breakage
3049,Productive cough
1655,Groin pain
1038,Dermatitis acneiform
2696,Organ failure
1171,Drug exposure before pregnancy
882,Complication of device insertion
1082,Device occlusion
60,Acute disseminated encephalomyelitis
3720,Vitiligo
2,Abdominal adhesions
2046,Injection site rash
2178,Kidney infection
2253,Limb discomfort
715,Catheter site infection
3268,Seasonal allergy
3632,Urinary incontinence
586,Breast cancer stage I
845,Cold sweat
2922,Polyp
3728,Vocal cord dysfunction
1796,Hip fracture
3724,Vitreous haemorrhage
2186,Labelled drug-disease interaction medication error
1654,Groin infection
1706,Haemorrhoids
3308,Sjogren's syndrome
602,Breast tenderness
2230,Leg amputation
775,Chest X-ray abnormal
2557,Neck surgery
2771,Papule
3402,Staphylococcal infection
2132,Invasive ductal breast carcinoma
3547,Tooth abscess
501,Blood test
3546,Tonsillectomy
1718,Hand fracture
2860,Pharyngeal swelling
639,Calculus bladder
1181,Drug prescribing error
2346,Macular hole
2594,Neurotoxicity
2348,Madarosis
2738,Oxygen saturation decreased
458,Blood creatine decreased
681,Cardiac valve disease
125,Allergy to chemicals
295,Asthmatic crisis
3681,Vascular rupture
2402,Memory impairment
3482,Terminal state
655,Carbon dioxide abnormal
785,Choking
1161,Drug dose omission by device
451,Blood cholesterol abnormal
1560,Gastrointestinal haemorrhage
2423,Mental impairment
3198,Respiratory tract congestion
462,Blood creatinine decreased
1565,Gastrointestinal obstruction
2146,JC virus infection
1762,Hepatic pain
3458,Syringe issue
791,Cholelithiasis
2379,Maternal exposure during breast feeding
1150,Drug administered to patient of inappropriate age
1230,Ecchymosis
1335,Euglycaemic diabetic ketoacidosis
3644,Urine odour abnormal
366,Behcet's syndrome
1011,Defaecation urgency
1816,Hydrocephalus
2998,Product complaint
547,Bone lesion
1926,Implant site pruritus
2708,Osteochondrosis
1112,Dialysis
3446,Suspected product quality issue
2722,Ototoxicity
3776,Wrong schedule
2277,Lithiasis
2426,Mesenteric vein thrombosis
1129,Discouragement
2787,Paronychia
1148,Drug administered at inappropriate site
171,Angina unstable
1849,Hypertrichosis
213,Anticonvulsant drug level increased
2660,Oesophagitis
3434,Substance-induced psychotic disorder
1198,Duodenal ulcer haemorrhage
318,Autoimmune arthritis
660,Carcinoid tumour
1589,Genital discomfort
1735,Helicobacter gastritis
1132,Disease recurrence
3558,Toxic leukoencephalopathy
3427,Stridor
3564,Transformation to acute myeloid leukaemia
140,Amoebiasis
2467,Monoclonal gammopathy
3655,Uterine mass
730,Central nervous system haemorrhage
1822,Hyperbilirubinaemia
2470,Monocyte count decreased
1396,Eyelid irritation
3548,Tooth discolouration
1946,Incorrect disposal of product
1664,HIV test positive
3448,Suture insertion
3374,Spinal cord injury
113,Agraphia
3395,Squamous cell carcinoma of head and neck
981,Cytokine release syndrome
2768,Panic disorder
368,Benign bone neoplasm
529,Bone atrophy
1949,Incorrect dose administered by device
2109,Intestinal polyp
2451,Metastatic malignant melanoma
2498,Muscle discomfort
6,Abdominal injury
738,Central obesity
2249,Light chain analysis abnormal
1077,Device loosening
591,Breast discharge
771,Chemical burns of eye
2347,Macule
244,Application site haemorrhage
766,Chapped lips
830,Circumstance or information capable of leading to medication error
3138,Rash vesicular
1157,Drug detoxification
3109,Pulse absent
504,Blood testosterone increased
1936,Inappropriate schedule of drug administration
2321,Lung transplant
2905,Pneumonia fungal
3565,Transfusion
1511,Furuncle
2079,Intentional underdose
50,Acne pustular
1501,Full blood count decreased
697,Carotid artery stenosis
525,Body temperature abnormal
1033,Dependence
2367,Malnutrition
892,Concomitant disease aggravated
3157,Red blood cell count decreased
3777,Wrong technique in device usage process
