index_pt,pt
3260,Pregnancy with contraceptive device
3261,Pregnancy with implant contraceptive
3262,Premature baby
3263,Premature delivery
3264,Premature labour
3265,Premature menopause
3266,Premature separation of placenta
3267,Presbyopia
3268,Prescribed underdose
3269,Presyncope
3270,Preterm premature rupture of membranes
3271,Primary amyloidosis
3272,Primary biliary cholangitis
3273,Primary hypothyroidism
3274,Prinzmetal angina
3275,Procedural complication
3276,Procedural haemorrhage
3277,Procedural headache
3278,Procedural hypotension
3279,Procedural intestinal perforation
3280,Procedural nausea
3281,Procedural pain
3282,Procedural site reaction
3283,Proctocolectomy
3284,Product adhesion issue
3285,Product administered at inappropriate site
3286,Product administered by wrong person
3287,Product administered to patient of inappropriate age
3288,Product administration error
3289,Product advertising issue
3290,Product after taste
3291,Product blister packaging issue
3292,Product closure issue
3293,Product closure removal difficult
3294,Product coating issue
3295,Product colour issue
3296,Product commingling
3297,Product communication issue
3298,Product complaint
3299,Product compounding quality issue
3300,Product container issue
3301,Product container seal issue
3302,Product contamination chemical
3303,Product contamination microbial
3304,Product contamination physical
3305,Product contamination with body fluid
3306,Product counterfeit
3307,Product delivery mechanism issue
3308,Product deposit
3309,Product design issue
3310,Product difficult to swallow
3311,Product dispensing error
3312,Product dispensing issue
3313,Product distribution issue
3314,Product dosage form issue
3315,Product dose confusion
3316,Product dose omission
3317,Product dose omission in error
3318,Product dose omission issue
3319,Product dropper issue
3320,Product expiration date issue
3321,Product impurity
3322,Product intolerance
3323,Product label confusion
3324,Product label issue
3325,Product label on wrong product
3326,Product leakage
3327,Product lot number issue
3328,Product measured potency issue
3329,Product outer packaging issue
3330,Product package associated injury
3331,Product packaging confusion
3332,Product packaging difficult to open
3333,Product packaging issue
3334,Product packaging quantity issue
3335,Product physical consistency issue
3336,Product physical issue
3337,Product preparation error
3338,Product preparation issue
3339,Product prescribing error
3340,Product quality issue
3341,Product reconstitution quality issue
3342,Product selection error
3343,Product shape issue
3344,Product size issue
3345,Product storage error
3346,Product tampering
3347,Product temperature excursion issue
3348,Product use complaint
3349,Product use in unapproved indication
3350,Product use in unapproved therapeutic environment
3351,Product use issue
3352,Productive cough
3353,Progesterone increased
3354,Progressive multifocal leukoencephalopathy
3355,Progressive supranuclear palsy
3356,Prolapse
3357,Prostate cancer
3358,Prostate cancer metastatic
3359,Prostate cancer stage I
3360,Prostate cancer stage II
3361,Prostate cancer stage III
3362,Prostate cancer stage IV
3363,Prostatectomy
3364,Prostatic disorder
3365,Prostatic operation
3366,Prostatic specific antigen abnormal
3367,Prostatic specific antigen decreased
3368,Prostatic specific antigen increased
3369,Prosthesis implantation
3370,Protein total abnormal
3371,Protein total decreased
3372,Protein total increased
3373,Protein urine
3374,Protein urine present
3375,Proteinuria
3376,Proteus infection
3377,Prothrombin time abnormal
3378,Prothrombin time prolonged
3379,Protrusion tongue
3380,Pruritus allergic
3381,Pruritus genital
3382,Pseudocellulitis
3383,Pseudolymphoma
3384,Pseudomonas test positive
3385,Pseudoporphyria
3386,Psoas abscess
3387,Psoriasis
3388,Psoriatic arthropathy
3389,Psychological trauma
3390,Pterygium
3391,Pubis fracture
3392,Pulmonary alveolar haemorrhage
3393,Pulmonary arterial hypertension
3394,Pulmonary artery thrombosis
3395,Pulmonary congestion
3396,Pulmonary fibrosis
3397,Pulmonary function test abnormal
3398,Pulmonary function test decreased
3399,Pulmonary granuloma
3400,Pulmonary haemorrhage
3401,Pulmonary hypertension
3402,Pulmonary hypertensive crisis
3403,Pulmonary infarction
3404,Pulmonary mass
3405,Pulmonary mycosis
3406,Pulmonary nocardiosis
3407,Pulmonary oedema
3408,Pulmonary oil microembolism
3409,Pulmonary resection
3410,Pulmonary sarcoidosis
3411,Pulmonary thrombosis
3412,Pulmonary toxicity
3413,Pulmonary tuberculosis
3414,Pulmonary veno-occlusive disease
3415,Pulmonary venous thrombosis
3416,Pulse abnormal
3417,Pulse absent
3418,Punctate keratitis
3419,Pupillary disorder
3420,Purpura fulminans
3421,Purulent discharge
3422,Pustular psoriasis
3423,Pustule
3424,Pyelocaliectasis
3425,Pyelonephritis
3426,Pyelonephritis acute
3427,Pyoderma gangrenosum
3428,Pyogenic granuloma
3429,Pyrexia
3430,Pyroglutamic acidosis
3431,Quadriparesis
3432,Quadriplegia
3433,Rabies
3434,Radiation pneumonitis
3435,Radiation skin injury
3436,Radiculopathy
3437,Radioisotope scan abnormal
3438,Radiotherapy
3439,Radius fracture
3440,Rapid correction of hyponatraemia
3441,Rash
3442,Rash erythematous
3443,Rash generalised
3444,Rash macular
3445,Rash morbilliform
3446,Rash papular
3447,Rash pruritic
3448,Rash pustular
3449,Rash vesicular
3450,Reaction to drug excipients
3451,Reading disorder
3452,Rebound atopic dermatitis
3453,Rebound eczema
3454,Rebound effect
3455,Rebound psoriasis
3456,Recall phenomenon
3457,Recalled product administered
3458,Rectal abscess
3459,Rectal adenocarcinoma
3460,Rectal cancer metastatic
3461,Rectal discharge
3462,Rectal fissure
3463,Rectal haemorrhage
3464,Rectal prolapse
3465,Rectal tenesmus
3466,Rectal ulcer
3467,Rectosigmoid cancer
3468,Recurrent cancer
3469,Red blood cell abnormality
3470,Red blood cell count abnormal
3471,Red blood cell count decreased
3472,Red blood cell sedimentation rate increased
3473,Red man syndrome
3474,Reflux gastritis
3475,Refractoriness to platelet transfusion
3476,Refractory cytopenia with unilineage dysplasia
3477,Refusal of treatment by patient
3478,Rehabilitation therapy
3479,Relapsing multiple sclerosis
3480,Renal aplasia
3481,Renal artery stenosis
3482,Renal artery stent placement
3483,Renal atrophy
3484,Renal cancer
3485,Renal cancer metastatic
3486,Renal cancer recurrent
3487,Renal cancer stage II
3488,Renal cancer stage IV
3489,Renal colic
3490,Renal cyst
3491,Renal cyst haemorrhage
3492,Renal disorder
3493,Renal dysplasia
3494,Renal failure
3495,Renal failure acute
3496,Renal failure chronic
3497,Renal haematoma
3498,Renal haemorrhage
3499,Renal infarct
3500,Renal injury
3501,Renal mass
3502,Renal phospholipidosis
3503,Renal stone removal
3504,Renal surgery
3505,Renal transplant
3506,Renal transplant failure
3507,Renal tubular necrosis
3508,Renal vasculitis
3509,Renal vein thrombosis
3510,Reproductive tract disorder
3511,Resorption bone increased
3512,Respiration abnormal
3513,Respiratory alkalosis
3514,Respiratory disorder
3515,Respiratory failure
3516,Respiratory rate increased
3517,Respiratory syncytial virus bronchiolitis
3518,Respiratory tract congestion
3519,Respiratory tract haemorrhage
3520,Respiratory tract infection bacterial
3521,Respiratory tract infection fungal
3522,Respiratory tract infection viral
3523,Respiratory tract irritation
3524,Restrictive pulmonary disease
3525,Resuscitation
3526,Retinal artery occlusion
3527,Retinal degeneration
3528,Retinal depigmentation
3529,Retinal disorder
3530,Retinal haemorrhage
3531,Retinal injury
3532,Retinal occlusive vasculitis
3533,Retinal oedema
3534,Retinal perivascular sheathing
3535,Retinal pigment epithelial tear
3536,Retinal tear
3537,Retinal thickening
3538,Retinal toxicity
3539,Retinal vascular disorder
3540,Retinal vascular occlusion
3541,Retinal vascular thrombosis
3542,Retinal vasculitis
3543,Retinal vein occlusion
3544,Retinal vein thrombosis
3545,Retinopathy
3546,Retroperitoneal haematoma
3547,Reynold's syndrome
3548,Rhegmatogenous retinal detachment
3549,Rheumatic disorder
3550,Rheumatoid arthritis
3551,Rheumatoid lung
3552,Rheumatoid nodule
3553,Rhinalgia
3554,Rhinitis
3555,Rhinorrhoea
3556,Rhinovirus infection
3557,Rhythm idioventricular
3558,Rib deformity
3559,Rib fracture
3560,Right ventricular failure
3561,Rocky mountain spotted fever
3562,Rosacea
3563,Rotator cuff repair
3564,Rotator cuff syndrome
3565,Rotavirus infection
3566,SAPHO syndrome
3567,SARS-CoV-2 antibody test negative
3568,SARS-CoV-2 antibody test positive
3569,SARS-CoV-2 test negative
3570,SARS-CoV-2 test positive
3571,SJS-TEN overlap
3572,Salivary gland calculus
3573,Salivary gland disorder
3574,Salivary gland neoplasm
3575,Salmonellosis
3576,Salpingitis
3577,Sarcoma
3578,Sarcomatoid carcinoma
3579,Sarcopenia
3580,Scab
3581,Scedosporium infection
3582,Schwannoma
3583,Sciatic nerve injury
3584,Sciatic nerve neuropathy
3585,Sciatica
3586,Scintillating scotoma
3587,Scleral discolouration
3588,Scleral hyperaemia
3589,Scleritis
3590,Scleroderma renal crisis
3591,Scleroderma-like reaction
3592,Scratch
3593,Screaming
3594,Scrotal abscess
3595,Scrotal cyst
3596,Scrotal oedema
3597,Scrotal pain
3598,Scrotal swelling
3599,Scrotal ulcer
3600,Seasonal allergy
3601,Sebaceous carcinoma
3602,Seborrhoea
3603,Seborrhoeic keratosis
3604,Secondary immunodeficiency
3605,Secretion discharge
3606,Seizure
3607,Seizure cluster
3608,Self-consciousness
3609,Seminoma
3610,Senile dementia
3611,Sensation of foreign body
3612,Sensitive skin
3613,Sensitivity of teeth
3614,Sensory disturbance
3615,Sepsis
3616,Sepsis neonatal
3617,Septic arthritis staphylococcal
3618,Septic shock
3619,Seroma
3620,Serositis
3621,Serous retinal detachment
3622,Serous retinopathy
3623,Serratia infection
3624,Serum ferritin increased
3625,Serum sickness
3626,Shock hypoglycaemic
3627,Shock symptom
3628,Shortened cervix
3629,Shoulder operation
3630,Shunt malfunction
3631,Shunt occlusion
3632,Sickle cell anaemia
3633,Sickle cell anaemia with crisis
3634,Sickle cell disease
3635,Sideroblastic anaemia
3636,Signet-ring cell carcinoma
3637,Silent myocardial infarction
3638,Sinonasal obstruction
3639,Sinus arrest
3640,Sinus congestion
3641,Sinus headache
3642,Sinus polyp
3643,Sinusitis
3644,Sinusitis fungal
3645,Sjogren's syndrome
3646,Skeletal injury
3647,Skin abrasion
3648,Skin atrophy
3649,Skin bacterial infection
3650,Skin burning sensation
3651,Skin cancer
3652,Skin depigmentation
3653,Skin discharge
3654,Skin discolouration
3655,Skin discomfort
3656,Skin disorder
3657,Skin erosion
3658,Skin exfoliation
3659,Skin fissures
3660,Skin graft
3661,Skin haemorrhage
3662,Skin hypertrophy
3663,Skin hypopigmentation
3664,Skin induration
3665,Skin infection
3666,Skin injury
3667,Skin irritation
3668,Skin lesion
3669,Skin mass
3670,Skin neoplasm excision
3671,Skin odour abnormal
3672,Skin oedema
3673,Skin operation
3674,Skin papilloma
3675,Skin plaque
3676,Skin pressure mark
3677,Skin reaction
3678,Skin sensitisation
3679,Skin squamous cell carcinoma metastatic
3680,Skin striae
3681,Skin swelling
3682,Skin test positive
3683,Skin texture abnormal
3684,Skin tightness
3685,Skin toxicity
3686,Skin ulcer
3687,Skin weeping
3688,Small cell carcinoma
3689,Small cell lung cancer
3690,Small intestinal haemorrhage
3691,Small intestinal perforation
3692,Small intestinal resection
3693,Small intestinal stenosis
3694,Small intestine adenocarcinoma
3695,Small intestine carcinoma
3696,Smear cervix abnormal
3697,Sneezing
3698,Soft tissue haemorrhage
3699,Soft tissue infection
3700,Soft tissue mass
3701,Soft tissue necrosis
3702,Soft tissue sarcoma
3703,Solar lentigo
3704,Somnolence
3705,Speech disorder
3706,Speech disorder developmental
3707,Spermatogenesis abnormal
3708,Spermatozoa abnormal
3709,Spider vein
3710,Spinal column injury
3711,Spinal column stenosis
3712,Spinal cord abscess
3713,Spinal cord compression
3714,Spinal cord disorder
3715,Spinal cord haemorrhage
3716,Spinal cord infection
3717,Spinal cord injury
3718,Spinal cord neoplasm
3719,Spinal cord operation
3720,Spinal disorder
3721,Spinal epidural haematoma
3722,Spinal fracture
3723,Spinal nerve stimulator implantation
3724,Spinal operation
3725,Spinal pain
3726,Spinal subarachnoid haemorrhage
3727,Spleen disorder
3728,Splenectomy
3729,Splenic cyst
3730,Splenic haemorrhage
3731,Splenic infarction
3732,Splenic rupture
3733,Splenic vein thrombosis
3734,Splenomegaly
3735,Spondylitis
3736,Spontaneous bacterial peritonitis
3737,Sports injury
3738,Sprue-like enteropathy
3739,Sputum increased
3740,Sputum retention
3741,Squamous cell carcinoma of head and neck
3742,Squamous cell carcinoma of lung
3743,Squamous cell carcinoma of skin
3744,Squamous cell carcinoma of the oral cavity
3745,Squamous cell carcinoma of the tongue
3746,Squamous cell carcinoma of the vulva
3747,Staphylococcal abscess
3748,Staphylococcal bacteraemia
3749,Staphylococcal infection
3750,Staphylococcal sepsis
3751,Staphylococcal skin infection
3752,Staphylococcus test positive
3753,Staring
3754,Starvation
3755,Stasis dermatitis
3756,Steatorrhoea
3757,Stenotrophomonas infection
3758,Stent placement
3759,Stent removal
3760,Sternal fracture
3761,Steroid dependence
3762,Stevens-Johnson syndrome
3763,Sticky skin
3764,Still's disease
3765,Stillbirth
3766,Stoma complication
3767,Stoma creation
3768,Stomatitis
3769,Strabismus
3770,Streptococcal infection
3771,Streptococcus test positive
3772,Stress
3773,Stress at work
3774,Stress fracture
3775,Stress urinary incontinence
3776,Stridor
3777,Stroke in evolution
3778,Subcapsular renal haematoma
3779,Subclavian vein thrombosis
3780,Subcutaneous abscess
3781,Subdural haematoma
3782,Substance abuser
3783,Substance dependence
3784,Substance use disorder
3785,Substance-induced psychotic disorder
3786,Sudden hearing loss
3787,Suffocation feeling
3788,Suicide threat
3789,Sunburn
3790,Superficial injury of eye
3791,Superficial vein thrombosis
3792,Superinfection
3793,Superinfection bacterial
3794,Superior mesenteric artery syndrome
3795,Superior vena cava syndrome
3796,Supraventricular extrasystoles
3797,Surgical failure
3798,Suspected COVID-19
3799,Suspected counterfeit product
3800,Suspected product quality issue
3801,Suspected product tampering
3802,Suspected transmission of an infectious agent via product
3803,Suture insertion
3804,Suture rupture
3805,Sweat discolouration
3806,Swelling
3807,Swelling face
3808,Swelling of eyelid
3809,Symmetrical drug-related intertriginous and flexural exanthema
3810,Symptom masked
3811,Symptom recurrence
3812,Syncope
3813,Syphilis
3814,Syringe issue
3815,Systemic inflammatory response syndrome
3816,Systemic lupus erythematosus
3817,Systemic lupus erythematosus rash
3818,Systemic mastocytosis
3819,Systemic mycosis
3820,Systemic scleroderma
3821,T-cell lymphoma
3822,Tachyphylaxis
3823,Takayasu's arteritis
3824,Taste disorder
3825,Teeth brittle
3826,Temperature intolerance
3827,Tenderness
3828,Tendon disorder
3829,Tendon injury
3830,Tendon operation
3831,Tendon pain
3832,Tendonitis
3833,Tenoplasty
3834,Tension headache
3835,Teratogenicity
3836,Teratoma
3837,Teratoma benign
3838,Terminal ileitis
3839,Terminal state
3840,Testicular atrophy
3841,Testicular cyst
3842,Testicular disorder
3843,Testicular germ cell tumour mixed
3844,Testicular pain
3845,Testicular swelling
3846,Testicular torsion
3847,Testis cancer
3848,Tetany
3849,Thalamic infarction
3850,Thalamus haemorrhage
3851,Therapeutic nerve ablation
3852,Therapeutic procedure
3853,Therapeutic product cross-reactivity
3854,Therapeutic product effect decreased
3855,Therapeutic product effect increased
3856,Therapeutic product effect prolonged
3857,Therapeutic product effective for unapproved indication
3858,Therapeutic product ineffective
3859,Therapeutic product ineffective for unapproved indication
3860,Therapeutic response delayed
3861,Therapeutic response increased
3862,Therapeutic response shortened
3863,Therapeutic response unexpected
3864,Therapy cessation
3865,Therapy interrupted
3866,Therapy responder
3867,Thoracic cavity drainage
3868,Thoracic outlet syndrome
3869,Thoracic vertebral fracture
3870,Throat cancer
3871,Throat clearing
3872,Throat irritation
3873,Throat lesion
3874,Throat tightness
3875,Thrombocytopenia
3876,Thrombocytosis
3877,Thrombophlebitis superficial
3878,Thrombosis in device
3879,Thrombosis mesenteric vessel
3880,Thrombotic cerebral infarction
3881,Thrombotic thrombocytopenic purpura
3882,Thymoma
3883,Thyroid cancer
3884,Thyroid cancer recurrent
3885,Thyroid cyst
3886,Thyroid disorder
3887,Thyroid function test abnormal
3888,Thyroid hormones decreased
3889,Thyroid mass
3890,Thyroid neoplasm
3891,Thyroiditis subacute
3892,Tibia fracture
3893,Tinea cruris
3894,Tinea infection
3895,Tinea versicolour
3896,Tissue infiltration
3897,Tissue injury
3898,Tobacco abuse
3899,Tobacco user
3900,Toe amputation
3901,Tongue coated
3902,Tongue dry
3903,Tongue eruption
3904,Tongue geographic
3905,Tongue injury
3906,Tongue oedema
3907,Tongue pruritus
3908,Tongue spasm
3909,Tongue ulceration
3910,Tonsillar disorder
3911,Tonsillar hypertrophy
3912,Tonsillectomy
3913,Tooth abscess
3914,Tooth discolouration
3915,Tooth disorder
3916,Tooth erosion
3917,Tooth fracture
3918,Tooth injury
3919,Tooth loss
3920,Tooth resorption
3921,Topical steroid withdrawal reaction
3922,Total lung capacity decreased
3923,Toxic anterior segment syndrome
3924,Toxic erythema of chemotherapy
3925,Toxic leukoencephalopathy
3926,Toxic optic neuropathy
3927,Toxic shock syndrome
3928,Toxoplasmosis
3929,Tracheo-oesophageal fistula
3930,Tracheomalacia
3931,Tracheostomy
3932,Transcription medication error
3933,Transformation to acute myeloid leukaemia
3934,Transfusion
3935,Transfusion reaction
3936,Transient acantholytic dermatosis
3937,Transient ischaemic attack
3938,Transplant
3939,Transplant evaluation
3940,Transplant failure
3941,Transplant rejection
3942,Transplantation complication
3943,Traumatic fracture
3944,Traumatic haematoma
3945,Traumatic haemorrhage
3946,Traumatic intracranial haemorrhage
3947,Traumatic lung injury
3948,Treatment delayed
3949,Treatment failure
3950,Treatment noncompliance
3951,Treponema test positive
3952,Trichoglossia
3953,Trichorrhexis
3954,Trigeminal nerve disorder
3955,Trigeminal neuralgia
3956,Trigger finger
3957,Triple negative breast cancer
3958,Trisomy 21
3959,Tuberculin test positive
3960,Tuberculosis
3961,Tuberculous pleurisy
3962,Tubulointerstitial nephritis
3963,Tumour haemorrhage
3964,Tumour invasion
3965,Tumour lysis syndrome
3966,Tumour marker abnormal
3967,Tumour marker increased
3968,Tumour necrosis
3969,Tumour pain
3970,Tumour pseudoprogression
3971,Tumour rupture
3972,Tympanic membrane perforation
3973,Type 1 diabetes mellitus
3974,Type 2 diabetes mellitus
3975,Type I hypersensitivity
3976,Type III immune complex mediated reaction
3977,Ulcer
3978,Ulcerative keratitis
3979,Ulna fracture
3980,Ultrafiltration failure
3981,Underdose
3982,Underweight
3983,Unevaluable event
3984,Unintended pregnancy
3985,Unintentional medical device removal
3986,Unmasking of previously unidentified disease
3987,Upper airway obstruction
3988,Upper gastrointestinal haemorrhage
3989,Upper respiratory tract congestion
3990,Upper respiratory tract infection
3991,Upper respiratory tract inflammation
3992,Upper-airway cough syndrome
3993,Ureaplasma infection
3994,Ureteral stent insertion
3995,Ureteric obstruction
3996,Ureteric stenosis
3997,Ureterolithiasis
3998,Urethral cancer
3999,Urethral disorder
4000,Urethral stenosis
4001,Urethral valves
4002,Urethritis noninfective
4003,Urinary bladder haemorrhage
4004,Urinary incontinence
4005,Urinary tract disorder
4006,Urinary tract infection
4007,Urinary tract infection bacterial
4008,Urinary tract infection enterococcal
4009,Urinary tract infection pseudomonal
4010,Urinary tract obstruction
4011,Urine abnormality
4012,Urine alcohol test positive
4013,Urine analysis abnormal
4014,Urine ketone body
4015,Urine ketone body present
4016,Urine odour abnormal
4017,Urine output decreased
4018,Urogenital haemorrhage
4019,Urticaria
4020,Urticaria papular
4021,Urticarial vasculitis
4022,Uterine cancer
4023,Uterine contractions during pregnancy
4024,Uterine cyst
4025,Uterine dilation and curettage
4026,Uterine disorder
4027,Uterine leiomyoma
4028,Uterine mass
4029,Uterine pain
4030,Uterine perforation
4031,Uterine polyp
4032,Uterine spasm
4033,Uveitis
4034,VIIth nerve paralysis
4035,Vaccination complication
4036,Vaccination site pain
4037,Vagal nerve stimulator implantation
4038,Vaginal cancer
4039,Vaginal discharge
4040,Vaginal disorder
4041,Vaginal fistula
4042,Vaginal haemorrhage
4043,Vaginal mucosal blistering
4044,Vaginal odour
4045,Vaginal ulceration
4046,Varicella zoster virus infection
4047,Varices oesophageal
4048,Varicose vein
4049,Vascular dementia
4050,Vascular device infection
4051,Vascular device occlusion
4052,Vascular graft
4053,Vascular occlusion
4054,Vascular operation
4055,Vascular pain
4056,Vascular pseudoaneurysm
4057,Vascular rupture
4058,Vascular stent occlusion
4059,Vascular stent stenosis
4060,Vascular stent thrombosis
4061,Vasculitis
4062,Vasoconstriction
4063,Vasodilatation
4064,Vasospasm
4065,Vein collapse
4066,Vein disorder
4067,Vein rupture
4068,Vena cava thrombosis
4069,Venoocclusive disease
4070,Venoocclusive liver disease
4071,Venous injury
4072,Venous occlusion
4073,Ventricular hypokinesia
4074,Ventricular tachycardia
4075,Vertebral lesion
4076,Vertebrobasilar insufficiency
4077,Vertebroplasty
4078,Vestibular disorder
4079,Vestibular neuronitis
4080,Victim of homicide
4081,Viraemia
4082,Viral infection
4083,Viral load
4084,Viral load increased
4085,Viral mutation identified
4086,Viral myocarditis
4087,Viral pharyngitis
4088,Viral test positive
4089,Viral upper respiratory tract infection
4090,Virologic failure
4091,Vision blurred
4092,Visual acuity reduced
4093,Visual field defect
4094,Visual impairment
4095,Vital functions abnormal
4096,Vitamin B1 deficiency
4097,Vitamin D increased
4098,Vitiligo
4099,Vitrectomy
4100,Vitreous disorder
4101,Vitreous floaters
4102,Vitreous haemorrhage
4103,Vitreous opacities
4104,Vitritis
4105,Vocal cord disorder
4106,Vocal cord dysfunction
4107,Vocal cord leukoplakia
4108,Vocal cord polyp
4109,Volvulus
4110,Vomiting
4111,Vomiting projectile
4112,Von Willebrand's disease
4113,Vulval ulceration
4114,Vulvar dysplasia
4115,Vulvitis
4116,Vulvovaginal burning sensation
4117,Vulvovaginal candidiasis
4118,Vulvovaginal discomfort
4119,Vulvovaginal dryness
4120,Vulvovaginal erythema
4121,Vulvovaginal inflammation
4122,Vulvovaginal injury
4123,Vulvovaginal mycotic infection
4124,Vulvovaginal pain
4125,Vulvovaginal pruritus
4126,Vulvovaginal swelling
4127,Waldenstrom's macroglobulinaemia
4128,Walking disability
4129,Weight abnormal
4130,Weight bearing difficulty
4131,Weight decreased
4132,Weight fluctuation
4133,Weight gain poor
4134,Weight increased
4135,Weight loss poor
4136,Wernicke's encephalopathy
4137,Wheelchair user
4138,Wheezing
4139,Whipple's disease
4140,White blood cell count abnormal
4141,White blood cell count decreased
4142,White blood cell count increased
4143,White blood cell disorder
4144,White blood cells urine positive
4145,White coat hypertension
4146,Wolff-Parkinson-White syndrome
4147,Wound
4148,Wound abscess
4149,Wound dehiscence
4150,Wound haemorrhage
4151,Wound infection
4152,Wound infection bacterial
4153,Wound secretion
4154,Wrong device used
4155,Wrong dose
4156,Wrong drug administered
4157,Wrong patient received medication
4158,Wrong product administered
4159,Wrong schedule
4160,Wrong technique in device usage process
4161,Wrong technique in drug usage process
4162,Wrong technique in product usage process
4163,Xerosis
4164,Yellow skin
